,Nouns
1424,공이
1430,엑스칼리버
1431,비교
1432,인생
1436,사운드
1437,시야
1439,훈정님
1442,가슴
1445,레아
1447,김진욱
1448,노래
1450,연기
1451,최고
1453,넘버
1454,진욱
1455,넘버
1456,머릿속
1460,오늘이
1462,아더
1464,공인
1471,쏙쏙
1472,넘버
1474,열연
1479,시즌
1480,무대
1481,조명
1483,아더
1484,이제훈
1485,아더
1488,아더
1489,삼연
1490,넘버
1492,매력
1495,공이
1497,남지
1498,인지
1500,집중
1501,최고
1503,아더
1505,초연
1507,재연
1508,커튼
1510,무대
1511,인사
1515,덩달아
1517,세금
1520,삼연
1522,시오
1524,아더
1525,고훈정
1528,연기
1529,노래
1533,넘버
1536,남아
1538,목소리
1540,아센
1541,천장
1542,대사도
1544,노래
1545,별로
1550,별로
1551,노윤랜
1552,슬롯
1556,잘못
1557,별로
1558,충주
1559,아더
1562,최현주
1565,끄트머리
1566,나머지
1567,연기
1568,노래
1569,네이버
1571,돈값
1575,기합
1576,별로
1577,객석
1578,중년
1581,집중
1582,대사도
1585,노래
1586,별로
1591,별로
1592,노윤랜
1593,슬롯
1597,잘못
1598,별로
1599,충주
1600,아더
1603,최현주
1606,끄트머리
1607,나머지
1608,연기
1609,노래
1610,네이버
1612,돈값
1616,기합
1617,별로
1618,객석
1619,중년
1622,집중
1623,대사도
1625,노래
1626,별로
1632,별로
1633,노윤랜
1634,슬롯
1638,잘못
1639,별로
1640,충주
1641,아더
1644,최현주
1647,끄트머리
1648,나머지
1649,연기
1650,노래
1651,네이버
1653,돈값
1657,기합
1658,별로
1659,객석
1660,중년
1663,집중
1664,대사도
1666,노래
1667,별로
1672,별로
1673,노윤랜
1674,슬롯
1678,잘못
1679,별로
1680,충주
1681,아더
1684,최현주
1687,끄트머리
1688,나머지
1689,연기
1690,노래
1691,네이버
1693,돈값
1697,기합
1698,별로
1699,객석
1700,중년
1703,집중
1704,대사도
1706,노래
1707,별로
1712,별로
1713,노윤랜
1714,슬롯
1718,잘못
1719,별로
1720,충주
1721,아더
1724,최현주
1727,끄트머리
1728,나머지
1729,연기
1730,노래
1731,네이버
1733,돈값
1737,기합
1738,별로
