,Nouns
1382,최고
1384,선정
1386,언론
1387,매체
1388,안산
1390,소식
1392,예매
1394,여간
1395,지난주
1396,토요일
1402,생각
1404,순간
1408,생각
1413,작품
1415,동맹
1417,이슬
1418,순간
1422,시대
1423,분과
1426,희생
1427,눈물
1429,영웅
1430,시대
1431,순간
1433,범접
1435,한민족
1436,민족성
1439,브로드웨이
1440,진출
1442,한민족
1445,박수
1446,응원
1447,가슴
1450,순수
1451,우리나라
1452,창작
1454,절대
1455,관심
1456,가슴
1460,정성화
1462,영웅
1465,그날
1466,감동
1467,감히
1469,표현
1470,수가
1472,최고
1474,영웅
1475,화이팅
1476,신성록
1477,주인공
1481,장면
1482,안중근
1483,재판소
1484,재판
1486,누가
1487,죄인
1488,라며
1490,일본
1494,브로드웨이
1496,웨스트엔드
1499,작품
1500,진가
1501,널리
1502,예매
1505,영웅
1506,지난
1507,서울
1508,마지막
1510,지방
1511,사람인
1512,지라
1513,생일
1515,스스로
1517,선물
1518,벼르
1521,생일
1522,선물
1523,주가
1525,시점
1526,공연장
1529,무대
1530,장면
1532,움직임
1534,음향
1535,노래
1536,감동
1537,장면
1538,뇌리
1539,남아
1540,가슴
1544,안중근
1545,역할
1548,정성화
1549,출연
1550,무대
1551,안중근
1552,의사
1553,마음
1555,감동
1557,자리
1559,얼굴
1560,표정
1563,아쉬움
1568,몇몇
1569,장면
1570,동영상
1572,표정
1574,가슴
1575,거리
1577,안중근
1578,역할
1579,정성화
1581,연기
1582,카리스마
1585,마음
1586,절로
1587,일어난다
1589,마음
1590,스스로
1592,배역
1593,이미지
1594,영향
1595,정성화
1597,특유
1598,목소리
1599,가창력
1600,연기력
1601,스스로
1604,도전
1607,대답
1610,아쉬움
1611,서울
1613,오름
1614,극장
1616,소리
1617,웅웅
1618,발음
1622,외국
1623,인용
1624,영어
1625,자막
1626,자꾸
1627,시선
1628,대신
1630,무대
1632,전체
1633,분위기
1635,무대
1636,배경
1638,연출
1639,보기
1640,안중근
1641,의사
1642,이토히로부미
1644,사나이
1646,나라
1648,충정
