,Adjectives
2125,없었기
2127,커다란
2129,가까운
2130,즐겁고
2131,신나니
2133,있었을거
2135,숨막히는
2137,짱짱하셔서
2138,즐겁고
2139,훌륭합니다
2143,아쉽지만
2145,심했으나
2149,좋다
2150,반가웠다
2151,신나는
2152,아쉽다
2153,안되다니
2155,강렬하고
2156,재밌었어요
2158,부탁드립니다
2159,짜릿하고
2160,재밌는거
2164,괜찮은
2168,재밌자나
2169,신나자나
2170,화끈해서
2171,좋아하는
2172,시원하게
2173,멋졌습니다
2174,좋다구요
2177,아쉬웠습니다
2178,멋있어요
2179,재밌어요
2180,재밌어요
2181,싫을만큼
2183,멋있고
2184,대단해요
2185,야합니다
2186,아깝고
2188,멋져요
2189,멋진
2190,있다는게
2191,벅차다
2192,가혹해요
2193,신남
2194,불편한
2198,재밌었어요
2200,깊어지는
2201,반하고
2202,재밌었어요
2203,멋져서
2204,반해서
2206,신났어요
2208,좋다
2210,좋다고
2211,좋다리지
2212,좋다
2213,좋다
2217,아쉽고
2218,그렇습니다
2221,멋있었습니다만
2222,힘들었네요
2223,신나고
2226,역의
2231,좋아해주셔서
2232,행복한
2234,재밌어요
2235,아쉬워요
2236,재미있는
2237,재미있는
2238,재미있는
2239,깊어요
2241,후련한
2242,후련하게
2244,좋은데
2245,좋겠네요
2247,부족하지만
2248,강렬한
2249,당하고
2250,좋겠다
2253,좋았어
2254,미침
2255,있어줄래
2256,미쳤어
2257,귀여워
2258,귀여워
2260,멋있어
2261,같다고
2263,입니다다
2265,재밌습니다
2266,있고요
2268,강하고
2270,멋져요
2272,멋진
2273,미치도록
2274,힘들지만
2275,강하게
2276,완벽했어서
2278,아쉬울
2280,신난
2281,완벽한
2282,완벽한
2283,완벽한
2285,아쉬워요
2286,신나고
2287,멋집니다
2288,재밌어요
2289,새로운
2292,대단한
2295,강한
2298,시원하고
2300,엄청난
2301,재밌을
2303,강렬한
2304,좋았는데
2305,없는게
2306,아쉬웠던
2307,멋진
2308,많아요
2309,슬퍼
2310,빨개도
2311,하얀데
2312,좋은데
2313,좋앗습니다
