,Nouns
1930,배후
1931,목걸이
1932,사건
1936,네트
1937,비난
1940,등장
1943,대목
1944,오기
1948,네트
1949,국민
1950,처벌
1952,생각
1955,생각
1957,비극
1958,운명
1960,동정
1962,연기
1965,진행
1968,마음
1970,여왕
1971,빈곤
1972,공포
1973,세계
1974,추구
1975,혁명
1978,그리드
1979,시위
1980,파리
1981,강제
1982,이송
1985,생활
1986,마리앙투아네트
1987,가족
1991,심금
1992,장면
1993,아들
1999,눈동자
2000,눈물
2001,글썽
2004,연기
2005,관객
2007,새삼
2008,공감
2011,페르센
2012,공작
2015,네트
2016,왕실
2017,일가
2020,탈출
2021,계획
2024,철컹
2028,네트
2030,단두대
2031,처형
2033,마감
2034,그로
2037,그리드
2038,노래
2039,그로
2041,의미
2044,스토리
2045,감동
2046,전율
2053,연기
2054,스토리
2055,관객
2058,무대
2059,관객
2060,간의
2061,소통
2062,묵적
2064,성사
2066,생각
2070,네트
2071,비운
2072,여왕
2074,한국
2075,배경
2076,프랑스
2078,그녀
2079,눈물
2085,한국
2086,정서
2087,동유럽
2089,생각
2090,다시금
2093,레베카
2094,엘리자
2096,넘버
2097,임팩트
2098,넘버
2099,적기
2100,아쉬움
2101,처음
2107,노래
2108,연기
2111,넘버
2116,김소현
2122,네트
2124,여리고
2125,소녀
2127,시련
2128,불구
2129,왕비
2130,품위
2132,사랑
2133,아들
2134,오열
2140,네트
2146,명의
2149,그리드
2150,아르노
2151,이분
2156,강하
2157,상처
2158,정의
2160,최고
2161,케미
2163,민영기
2165,무대
2166,인사
2167,빵빵
2168,무대
2169,믿음
2171,하모니
2173,노래
2175,김소현
2178,네트
2180,감정
2181,이입
2183,동석
2185,목소리
2186,무대
2187,의상
2188,김소현
2190,열연
2191,기억
2192,남아
2195,인지
2197,눈물
2203,깜짝
2204,사이
2205,쑤욱
2206,지나
2207,남친
2210,감상
2212,가창력
2213,와우
2214,짱짱
2216,설정
2218,스토리
2221,선정
2224,무대
2225,장치
2229,머릿속
2234,후회
2240,워낙
2242,캐스팅
2244,실망
2246,전작
2251,마리앙투아네트
2252,김소현
2255,생각
2256,드네
2259,발매
2260,핸드폰
2261,케이스
2262,사고
2263,품절
2264,노트
2265,핸드폰
2266,케이스
2268,세미
2270,스토리
2271,라인
2272,살짝
2273,넘버
2276,지방
2278,개월
2279,최고
2280,무대
2281,마무리
2282,최고
2283,여자
2286,어서
2288,샤롯데
2292,마리앙투아네트
2293,앙상블
2294,열정
2296,최고
2297,무대
2302,지방
2304,친구
2307,이기
2310,취향
2318,취향
