,Adjectives
948,빨간
949,소소하게
950,다양한
951,고맙고
952,미안한
954,필요한
955,필요한
956,다양한
958,탄탄한
959,깔끔한
961,깔끔하고
962,완벽한
967,행복했습니다
969,재미있어요
970,미안해도
971,고마워도
972,아쉬운
975,아름다운
976,멋있었습니다
977,어렵지만
979,아쉬운
981,답답하네요
982,진지하게
985,아쉽네요
987,슬퍼요
991,재미있네요
994,완전히
995,잔잔한
997,가볍게
1000,따뜻하고
1002,힘들었지만
1004,음산한
1006,있기
1007,시끄러운
1008,낡았지만
1010,끊임없이
1013,괴팍하고
1014,귀찮은
1015,안락할
1020,오래된
1022,슬프면서도
1025,흥겨워
1026,힘들게
1027,어색함
1028,잔잔한
1029,힘찬
1030,좋았지만
1031,기대했던
1032,강력한
1033,차분하고
1035,애절함과
1036,궁금하지만
1038,좋았던
1040,희미한
1041,괴로울
1042,슬픈
1043,아픈
1044,행복한
1045,있었기에
1047,잘생겼
1049,재밌고
1050,슬프고
1051,그랬어요
1054,좋겠네요
1055,부족해요
1061,계시다면
1062,조아요
1063,미안하단
1064,즐겁게
1065,아프고
1066,아름다운
1067,좋음
1070,변할
1071,따스한
1073,있잖아
1074,영원한
1077,좋아했던
1080,멋진
1083,간절합니다
1084,가볍게
1085,고맙다는
1086,어려운
1088,슬퍼요
1089,어땠는지
1092,행복했습니다
1094,고마울
1095,슬펐어요
1096,따뜻해지는
1099,필요한
1104,상당히
1107,재미있게
1109,수많은
1112,깊었고
1115,고맙습니다
1117,좋겠구
1118,좋은데
1119,슬퍼요
1123,따뜻한
1124,매운
1125,적절히
1126,슬픈
1127,아팠어요
1128,고마워요
1130,같음
1131,충분히
1134,재밌는
1135,행복했어요
1136,아픈
1140,아픈
1141,행복했던
1143,행복하게
1145,그래요
1146,스러질
1149,따스해요
1150,따뜻해져요
1152,좋았을
1153,슬퍼
1154,좋다
1155,아름다운
1157,슬프게
1158,아쉬운
1159,고소할
1160,따뜻하고
1161,가볍게
1162,잔잔하지만
1163,묵직한
1164,없으나
1166,소중한
1167,사랑스럽고
1168,좋다
1169,스럽고
1170,무겁고
1171,어지러운
1172,처절해
1173,재미있어요
1178,아름다운
1180,아름다운
1182,슬픈
1185,재미있습니다
1189,추해요
1193,아름다운
1196,잔잔하니
1197,괜찮았어요
1199,반가웠네요
1201,아기자기하고
1202,가볍게
1203,성하고
1204,산만하지만
1206,귀여워요
1207,재밌네요
1208,고마워요
1209,슬픈
1211,미안해
1212,고마워이게
1218,재밌었
1219,지루해요
1220,고마워
1221,따뜻한
1222,재미있고
1223,귀엽고
1224,예쁘고
1225,슬프지만
1226,행복한
1227,재미있게
1229,흥미로웠구요
1230,예뻤고
1232,성장하는
1234,행복했으면
1238,좋았던
1239,좋다
1240,따뜻한
1242,궁금했었는데
1243,짱짱하더라구요
1244,좋으셔서
1246,힘들텐데
1248,불가해서
1249,아쉬웠습니다
1252,행복한
1253,심하고
1254,깊은
1255,다양한
1256,고마운
1265,많았던
1266,상관없이
1270,바빠서
1278,궁금했는데
1281,재미있다는
1283,재미있고
1284,신기하고
1285,아름답고
1291,강한
1294,신선하다고
1299,있어도
1300,야하고
1304,잔잔히
1305,신선하고
1306,따뜻하게
1308,귀여우면서
1309,발랄한
1311,만족하면서
1313,엄청난
1315,재밌고
1316,벅차오르는
1318,멋지게
1319,출중하시더라구요
1320,당당하
1321,충분한
1322,분명해
1325,오래된
1326,아름다웠던
1327,나쁜
1331,행복했던
1334,있더라
1335,충분히
1337,아름다웠던
1338,좋을까요
1339,놀랬어요
1342,있구나
1344,탄탄하던지
1349,많았습니다
1350,버거울
1355,오래된
1356,있기
1358,아닐지
1360,빠른
1361,좋았답니
1365,달콤한
1366,같다는
1368,괴팍한
1369,입니다만
1370,무서운
1372,따뜻한
1373,이상한
1374,귀찮아지기
1375,그러면서
1376,괴팍해질
1378,없던
1379,입니다이
1380,행복했던
1381,괴롭고
1383,새로운
1384,따뜻한
1385,아름답고
1386,아니었을지
1387,넘치는
1388,새로운
1389,새로운
1391,색다른
1393,소중한
1394,깊은
1401,미는
1404,아니요
1407,아니하고
1408,낡은
1409,적막하고
1410,굳게
1411,철저하게
1412,굳게
1414,괴팍한
1417,불과합니다
1418,암울한
1419,아니었나
1420,불행한
1421,철저하게
1422,새롭게
1423,행복한
1424,넘치는
1425,다정한
1426,다름
1428,궁금하시다면
1429,괴팍한
1431,힘들고
1432,좋았던
1433,또렷하게
1435,착해서
1436,아름답고
1437,행복한
1438,필요할
1440,가엾은
1441,더한
1442,따스함에
1443,가벼운
1446,색다르
1447,좋더라구요
1448,좋았구요
1450,기대했던
1452,완벽한
1455,예쁘세요
1459,재미있었다가
1460,따뜻하고
1462,넘칩니다
1465,아프면서도
1467,어렵지만
1469,끔찍한
1470,있다는
1471,예쁘고
1472,슬픈
1474,있었어요
1477,깊은
1478,미안해라는
1480,필요한
1483,깊은
1484,간절하게
1485,미안해
1486,고마워
1487,슬픈
1489,변할
1491,어렵지
1494,좋아하지
1495,좋았다고
1496,고맙다고
1497,아쉽습니다
1498,어려운
1499,괜찮다고
1502,궁금해서
1503,재미있으셨다고
1505,정확히는
1506,있겠네요
1507,행복했던
1508,거대한
1512,흡사한
1513,있음에도
1517,불필요하다고
1518,아니야
1519,불필요해서
1520,아름다운
1523,불필요한
1524,재밌어지는
1526,궁금했던
1527,진한
1532,귀찮고
1533,성가시다고
1534,아픈
1535,행복했던
1536,행복한
1537,행복한
1538,슬픈
1539,아픈
1541,신선한
1543,행복한
1545,소중히
1546,행복한
1547,행복한
1549,없었다
1550,흥미로웠다
1551,참신한
1552,풋풋함과
1555,좋았으며
1556,적절하게
1557,없음에도
1558,지루할
1559,없었다
1560,재미있게
1561,재밌습니다
1562,재밌어요
1564,슬퍼
1568,슬프다가
1569,따뜻해지다가
1570,아프다가
1571,슬프지만
1572,따뜻한
1573,불가능하지만
1577,시급하다
1578,더해
1579,유일하게
1581,고통스런
1582,어느새
1584,배부른
1585,유쾌하게
1586,재미있게
1588,뭉클하니
1589,아련하기도
1590,화려하고
1591,다양한
1593,아련한
1594,신나는
1595,기쁜
1596,멋졌고
1597,예쁜
1602,아쉽
1603,슬펐습니다
1604,원하는
1606,귀엽구
1607,사랑스럽
1608,깜찍하고
1609,멋지고
1614,새로운
1618,좋겠다는
1620,행복한
1623,생소했었어요
1627,짧은
1628,있었다가
1629,슬프고
1631,어떨지
1634,튼실하게
1636,멋진
1638,훌륭한
1641,따뜻하고
1642,애틋한
1645,훌륭한
1646,선명하고
1647,좋더라
1648,풋풋한
1650,미쳤고
1653,사랑스럽고
1654,아련하고
1655,아프고
1656,따뜻하고
1658,만족스러웠어요
1659,재밌어요
1660,재밌었어요
1663,조아요
1664,재밌는
1665,그래요
1666,좋겠다
1667,좋았는데
1668,슬픈
1670,좋았을
1671,답답하게
1672,있더라고요
1674,불쌍해져서
1676,영원히
1677,있었는가
1678,유일하게
1680,확실하게
1681,괴팍한
1683,유일하게
1688,적응할
1689,있도록
1691,행복했던
1692,그러면서
1693,있도록
1694,행복했던
1697,만족스러웠습니다
1699,슬프
1700,슬프
1702,같았
1703,소소하게
1705,행복했다가
1707,기뻤을
1710,익숙한
1713,딱히
1714,훌륭해서
1715,충분히
1716,흥미로운
1717,따뜻한
1720,재미있어요
1721,재미있어요
1722,재미있어요
1723,같더라구요
1725,있다고
1727,예쁘고
1728,좋게
1729,있었어요
1732,재밌습니다
1733,아쉬운
1734,많은데
1735,뭉클해요
1736,재밌는
1738,슬프다
1739,즐거운
1740,즐거운
1741,있었습니다
1742,미친
1744,따스한
1747,재미있게
1748,그리운
1749,즐거웠
1752,가볍게
1753,재밌어요
1754,잘생김
1755,잘생김
1756,아쉬워
1758,중요한
1759,재미있게
1761,좋겠네요
1764,고마울
1765,미안하단
1766,슬퍼요
1767,재밌습니다
1769,재밌어요
1771,즐겁고
1772,있는지
1773,잔잔하고
1775,아파요
1779,익숙하지
1781,변함이
1788,다양한
1791,싫네요
1792,괜찮다고
1793,완벽한
1794,아니더라도
1798,신들린
1802,슬펐어요
1803,슬퍼요
1804,행복하게
1805,저래도
1807,가볍게
1808,행복하길
1811,재미있어
1812,귀여워요
1813,재밌어요
1814,재밌었어
1815,재밌어요
1817,새로운
1818,따뜻하고
1819,행복한
1820,따뜻한
1822,재밌어요
1827,그렇다느니
1832,멋진
1835,좋아하셔서
1839,뿐이에
1840,싫은
1841,어려운
1842,재미있게
1845,따뜻하게
1846,단순히
1847,슬픈
1848,필요하다는
1849,잔잔하게
1852,아쉽네요
1854,재미있게
1855,안타까운
1857,슬프지만
1858,따스한
1859,소중함
1861,재미있게
1864,만족합니다
1865,따뜻함이
1866,따뜻하고
1868,귀엽고
1869,아기자기해서
1870,재밌고
1871,재밌었고
1872,좋겟
1877,이쁘고
1879,있나요
1880,고맙다는
1881,어려운
1882,특별한
1883,덥히는
1884,싫은
1886,재미있게
1887,따뜻하고
1889,막연한
1890,이렇
1891,나쁜
1894,필요해
1895,따뜻한
1896,아기자기한
1898,찝찝하게
1900,같지
1901,재밌었어요
1902,재밌는데
1903,악하게
1904,좋았을
1906,잔잔한
1909,재미있게
1913,재미있게
1915,충분히
1918,힘들었다는
1922,좋을
1924,재미있었습니다
1925,따뜻해지는
1927,아쉬운
1929,아닌데
1930,좋을
1932,가혹하네요
1935,따스함이
1942,유치하다고
1944,이쁜
1945,행복했던
1946,불행했던
1947,찡해지면서
1948,행복했던
1949,어렴풋하게
1950,불행한
1951,불행한
1953,행복했던
1954,소중히
1958,급하게
1959,재밌네요
1960,짠하고
1961,귀엽고
1962,귀여운
1963,어려운
1964,아쉬운
1966,재미있는
1967,많았습니다
1969,재미있게
1971,부족하지
1972,이상한
1973,미안하
1976,재밌었다
1977,시원하고
1978,좋더라
1983,아쉬운
1986,어렵습니다
1987,슬프고
1988,잘생겼어요
1989,재밌었습니다
1990,힘들고
1991,쉬운
1997,아쉬워요
1998,많았는데
1999,좋은데
2000,어떡하죠
2001,억울해요
2003,귀엽고
2005,슬프고
2010,미치는
2013,아픈
2015,따뜻해지는
2019,따뜻한
2020,중요한
2021,변하지
2022,없다는
2023,있죠
2025,재밌어요
2026,재밌
2027,재밌습니다
2029,포근하고
2030,깊어요
2031,엄청난
2032,대단하더군
2033,아픈
2034,아름다운
2036,중요한지도
2037,깊었다
2040,아까운
2041,좋을
2042,재밌어요
2043,다르네요
2044,깊었어요
2045,재밌어요
2048,재미있습니다
2049,재미있게
2050,행복한
2051,행복한
2052,멋진
2055,아프네요
2056,만족하고
2057,재미있게
2058,좋을
2061,따뜻해지는
2062,고마워
2063,많을
2064,있었고
2067,고픈
2069,같으면서
2070,같으면서
2071,아름다운
2072,즐거운
2073,아름다웠어요
2074,궁금했는데
2076,따뜻해지는
2078,예쁘고
2079,따뜻하게
2081,힘드셨겠지만
2083,따뜻한
2085,재밌고
2086,알차졌네요
2087,수많은
2088,대담하게
2089,좋으니까
2090,신나는
2091,무모한
2093,아팠지만
2096,아니길
2097,부은
2098,대단한
2099,재밌어요
2102,슬프더라구요
2103,재밌어
2104,귀엽습니다
2108,아쉽습니다
2110,아쉽습니다만
2111,불쌍해
2113,불쌍하게
2114,느려
2115,고마울
2116,재미있게
2118,그렇고
2119,신기한
2121,좋지
2123,중요한
2124,변함
2125,재밌네요
2126,재밌음
2128,슬프고
2130,귀여운
2131,행복했어요
2132,복되는
2135,좋아여
2136,아프고
2140,귀엽
2141,있답니다
2142,좋아하지
2144,옳은
2145,아니라고
2147,따뜻하고
2150,잔잔하게
2155,따뜻한
2156,따뜻한
2157,따뜻한
2158,재밌어요
2159,슬퍼요
2160,따뜻해졌어요
2161,유쾌하고
2162,깊고
2164,많았던
2169,재밌어요
2170,필요해요
2173,행복해져요
2174,있어도
2175,괜찮다고
2176,아니라고
2177,있어도
2179,좋았
2180,따뜻하게
2184,괜찮을
2186,행복한
2187,불행한
2189,행복한
2190,재밌어요
2191,좋겠다
2192,고마워요
2193,가볍게
2196,잔잔하니
2198,재밌어요
2199,따뜻해지는
2200,사랑스럽고
2203,좋구요
2204,깊어지고
2206,재미있게
2208,재미있게
2210,사랑스럽고
2211,재미있고
2214,어려웠는데
2215,좋겠습니다
2216,변하는
2217,행복합니다
2219,좋음
2221,만족할
2222,같음
2224,슬펐어
2225,재밌고
2226,고마워
2227,사소한
2228,괜찮아라는
2229,괜찮아질
2231,따뜻함이
2232,가득해
2235,멋진
2236,슬프고
2237,아름답습니다
2238,고맙다
2239,미안하다는
2240,소중함을
2241,좋았네요
2243,다양해서
2245,상당히
2248,따뜻해지는
2249,행복했어요
2250,탄탄해진
2252,아쉬워
2253,삭막해진
2254,아쉬웠습니다
2255,젊은
2258,슬프네요
2259,허전했어요
2260,따뜻하고
2262,좋아해서
2264,아쉽다는
2265,강하네요
2267,따뜻한
2268,따뜻해지는
2270,아쉽지만
2271,따뜻해지는
2272,좋아했는데
2273,그리웠어요
2274,아쉬운
2275,있었으나
2276,친한
2278,있었어요
2283,재밌었어요
2284,아팠습니다
2286,따뜻하고
2288,축축해질
2289,힘든
2292,궁금했었는데
2297,좋은데
2298,아쉽네요
2299,짠해서
2301,없다는
2304,있겠구나
2306,따뜻하면서도
2307,아니어
2309,귀여워요
2310,몽글몽글해지는
2311,행복하고
2315,따뜻하고
2316,예뻐요
2317,좋았네
2318,좋아하는
2320,애매한데
2322,재미없음
2325,재밌
2326,아쉽게
2327,아쉬웠던
2335,아픈
2337,귀여웠어요
2338,편하게
2341,새로운
2342,재밌어요
2346,귀여웠다
2349,컴컴한
2351,뿐이라며
2352,간절히
2354,따뜻한
2355,고통스러워
2356,흥미로운
2358,예쁠줄은
2360,즐겁다는
2361,슬프
2362,아프네요
2363,귀엽지만
2365,재밌습니다
2366,슬퍼요
2367,아기자기한데
2368,슬퍼요
2369,재밌어요
2370,멋져요
2371,행복하게
2373,슬프고도
2374,따뜻한
2376,어려운
2377,가볍게
2378,고마울
2379,미안하단
2380,행복해지는
2382,많다고
2385,고맙다는
2386,어려운
2387,가볍게
2389,있긴
2390,슬프긴
2392,불필요하다고
2393,아니야
2394,슬프고
2395,짠해요
2396,완벽하네요
2401,중요해서
2403,있죠
2404,어려운
2406,재밌어요
2407,재미있음
2408,좋아하는
2410,따뜻해지는
2411,아프고
2412,따뜻하게
2413,용하는
2416,재미있게
2417,그러다
2420,유치해서
2421,유치하게
2422,가벼운
2424,고픈
2425,애틋한
2426,소중해지고
2427,아름답게
2429,조았어요
2430,잔잔하게
2432,이쁘고
2433,슬픈
2435,신기해요
2437,재밌어요
2443,좋을
2447,몽글몽글해지는
2448,재미있게
2449,괜찮아
2453,따뜻한
2454,귀여워요
2458,예뻐서
2459,가볍게
2460,신기해서
2461,좋아하는
2463,이럴
2464,빡치냐구요
2465,재밌고
2466,슬프고
2467,따뜻한
2468,없는데도
2469,따뜻해지고
2470,재미있네요
2471,재밌어요
2473,예쁘고
2474,멋지네요
2475,친절해졌
2476,그래야만
2477,같다고
2478,예뻤습니다
2481,적나라하게
2482,따뜻한
2487,소중해
2489,따뜻해지는
