,Adjectives
1561,단단하게
1562,야한
1563,야릇하게
1564,사랑스러울
1565,재밌는
1567,단정하게
1570,옳은
1571,아니었
1572,좋았
1573,즐거웠다
1574,멋진
1575,넘쳤다
1576,독특한
1581,기뻤다
1582,재밌어요
1587,짱짱하셨는데
1588,이쁘고
1590,길지
1591,있으셨어요
1592,즐겁고
1593,재미있게
1594,소소한
1595,야한다
1596,재밌네요
1597,아쉬웠어요
1598,심심히고
1602,좋다
1603,좋죠
1605,슬프고
1606,있을까요
1607,아니었음
1609,곱니다
1610,아쉽네요
1613,재밌습니다
1616,만족하는
1619,유쾌하고
1623,추하고
1626,없고록
1627,신나는
1628,시원시원하게
1629,귀여운
1630,어설프게
1631,느끼한
1632,자연스런
1633,좋았던
1635,넘치는
1636,있었네요
1637,좋을텐데요
1638,깨끗한
1639,까만
1643,훌륭했고
1645,아쉽네요
1647,완벽했습니다
1651,충분히
1653,짧아
1654,아쉬워요
1657,당연한게
1658,당연해질
1661,엄청난
1662,유쾌함을
1663,행복한
1665,유치할
1667,유쾌한
1668,좋아하는
1669,재밌어요
1670,멋진
1673,같았다소
1674,뻔해
1678,무겁지도
1679,가볍지도
1680,담백한
1681,아니었다
1682,밋밋한
1683,좋아다시
1684,같다진한
1685,고마운
1686,딱좋았습니다
1688,괜찮은
1690,아쉬운
1695,없던
1696,신선하고
1697,멋있었어요
1699,탄탄하시고
1700,깊었습니다
1702,차가운
1703,아름다웠던
1704,벅차올랐던
1707,좋이라고요
1708,안되게
1710,야합니다
1711,당연한
1712,당연해질
1714,재밌어요
1715,신나고
1716,재미있었어요
1717,좋아하는
1718,아쉬운데
1724,재밌고
1725,많았음
1727,중요한데
1731,힘든거
1733,아쉽습니다
1734,사랑스러운
1735,멋진
1736,재미있었어요
1737,까말까
1738,후회되요
1739,재밌어요
1740,재밌었어요
1743,좋겠다는
1745,멋있고
1746,사랑스러웠고
1748,좋겠습니다
1749,조아요
1750,좋았어서
1755,훌륭하구요
1759,슬프네요
1761,이상한
1762,애틋하게
1764,야합니다
1768,유쾌하고
1769,신남
1773,행복하고
1774,즐겁게
1775,슬퍼지
1777,행복하고
1781,고맙고다음에도
1783,행복해요
1784,지루한
1785,없고다
1787,기뻐하
1789,행복합니다
1790,고맙고
1794,좋구나
1795,좋은지
1796,잘맞고
1797,따뜻하게
1798,미안해
1799,힘들어서
1800,좋지
1803,성하고
1804,좋게
1808,아쉬울
1809,뿐입니다
1811,없어야
1813,행복하길
1814,당연한게
