,Adjectives
1100,깊네요
1101,멋있어요
1104,슬퍼
1105,기대했는데
1106,기대했는데
1108,좋아라
1109,아쉬워요
1110,중요한
1111,중요한데
1116,수많은
1120,있겠지만
1121,새로운
1122,새로웠고
1123,뛰어나서
1126,좋아습니다
1127,더해
1133,아쉬워졌어요
1134,예쁘고
1136,아쉽네요
1137,없다고는
1141,순수하고
1142,좋나서
1148,신선하네요
1149,절묘하게
1150,행복했어
1154,좋겠네요
1156,아쉽네요
1157,없었지만
1159,재밌어요
1162,슬픕니다
1163,부실하다
1164,있어도
1167,아프
1168,시린
1169,좋았구요
1170,차가운
1171,슬프고
1172,차가운
1174,아름답게
1177,행복한
1178,아쉽고
1181,좋았거든요
1183,좋겠네요
1184,재밌어요
1186,예뻤습니다
1189,신선하구
1197,실패하지
1199,꾸준히
1200,힘들
1203,좋았어
1204,있을까요
1205,좋겠고
1206,좋겠습니다
1207,행복했습니다
1209,나쁜
1214,그리워요
1215,세련된
1218,독특한
1220,특별한
1223,즐겁게
1224,좋았네요
1225,짜릿하고
1226,즐겁고
1232,아닌가요
1233,나쁜
1234,안쓰럽고
1236,충실한
1237,외롭던
1238,나쁜
1239,미쳐서
1240,없겠다
1241,아쉬워용
1243,있겠습니다
1244,기대합니다
1246,좋겠고
1247,좋겠습니다
1249,없죠
1250,좋은데
1251,슬퍼요
1253,좋았을
1255,좋다
1256,미쳐가는
1257,좋다
1258,이상하게도
1261,귀엽
1262,아름다운
1265,엄청나시고
1269,멋져요
1270,행복했습니다
1271,행복하게
1273,즐거웠어
1275,안쓰러워
1276,외로운
1277,서글퍼
1278,안타까운
1279,있자니
1281,좋구
1283,좋겠네요
1284,즐거웠습니다
1285,좋았아요
1286,나쁜
1287,행복해라
1289,궁금하네요
1290,기쁜
1291,가까운
1292,아니더라도
1296,완벽했던
1297,멋집니다
1298,좋음
1299,아쉬울
1300,없었네요
1303,새로운
1304,좋았어
1306,좋았던
1307,심심할
1309,미친
1310,좋았네요
1311,재미있었습니다
1312,있긴
1314,아름다웠어요
1315,좋아하지
1317,불편한
1321,좋을
1323,힘든데
1325,부족한
1326,아쉬웠지만
1328,어려웠던
1329,이렇게나
1333,기대하며
1335,멋있네요
1336,재밌어요
1337,아쉽네요
1338,조아요
1348,아름다운
1349,아쉬워요
1350,아쉬웠어
1355,재밌다
1356,재밌다
1357,어느덧
1359,멋있는
1361,행복하세요
1362,재밌었어요
1363,평안한
1365,외로웠을
1366,설레게
1367,고마운
1368,강한
1370,아쉽지만
1371,깊었어요
1373,훌륭해요
1375,엄청난
1376,짱짱한
1378,짱짱한
1379,행복하게
1380,아쉬웠던
1381,신선했어요
1384,멋진
1386,짧고
1389,나쁘지
1390,멋져서
1391,귀여우셨던
1393,강한
1396,멋진
1397,재미있더라
1399,씁쓸했지만
1402,기뻤습니다
1404,좋아합니다
1408,안쓰러워
1409,없죠
1410,재밌어여
1414,입니다고
1415,많으셨습니다
1416,즐거웠습니다
1417,즐거웠습니다
1418,즐거웠습니다
1421,당하고
1424,아쉬운
1425,슬펐네요
1426,좋겠다
1427,기뻤습니다
1428,좋아했던
1430,있었기에
1431,있었
1432,아쉬워
1433,아니었으면
1434,줄기차게
1438,깊었구요
1439,멋있어요
1440,착하게
1442,훌륭한
1444,아쉬운
1445,만족하며
1447,빠른
1448,아쉬웠어요
1450,아쉬웠어요
1454,좋았구요
1455,좋았지만
1457,색달라서
1461,색달라서
1465,좋다
1467,쾌활하셔서
1468,색다른
1470,좋았네요
1472,뒤늦게
1473,슬퍼요
1475,아쉽지만
1476,나쁜
1477,밉지
1478,좋아했어서
1479,아쉬워요
1480,재미있었습니다
1482,같았던
1483,아쉬워요
1484,부족했던
1486,좋았던
1487,좋겠습니다
1489,힘들어
1494,슬프고
1495,슬프도
1496,동그란
1498,아름다운
1499,훌륭한
1503,아름다워서
1504,슬펐던
1506,많으셨습니다
1507,좋았구요
1509,어렵지
1510,멋졌습니다
1514,답답하고
1516,재미없다
1517,좋다라는
1518,새로운
1520,간결한
1521,멋있어
1524,멋지셨구요
1525,재미있었어요
1527,좋아하는
1528,행복할
1530,재미있었어요
1531,재밌어요
1532,아쉽
1535,잘생겼다
1536,좋아했던
1537,좋아했던
1538,말라
1539,어렵
1540,독특한
1541,신선했음
1543,좋았음
1544,싫은
1545,아쉽네요
1546,재미있게
1547,깊은
1548,탄탄한
1553,만족했으나
1554,아름답
1555,예쁘고
1556,슬프고
1557,지루하다니
1558,더해서
1559,지루한
1560,재밌고
1561,애틋하게
1563,힘들게
1565,슬프네요
1566,아쉽네요
1568,좋았구요
1570,미를
1573,낯설게
1575,안타까워하게
1576,예쁘지만
1577,좋아하게
1578,미를
1579,아름다
1580,사랑스럽고
1581,다정하게
1583,좋을
1587,아프네요
1589,새로운
1592,예쁘다
1593,예쁘세요
1595,재미있게
1598,좋았지만
1600,이뻤구요
1601,많지
1602,아름다웠어요
1603,후회되네요
1605,아쉬워
1606,나쁜
1607,지루하다는
1609,궁금해하며
1611,작았다가
1612,톡톡히
1613,아름다웠어
1618,없겠느냐
1619,나쁜
1620,나쁘지
1621,나쁨
1622,계셔
1623,있겠죠
1624,미의
1625,망하게
1626,간절함을
1628,뛰어난
1629,많은데
1633,없다는
1634,애잔한
1636,계셔
1637,많을
1639,아쉽고
1640,기대하며
1644,지루한
1646,슬프고
1647,좋게
1651,건강히
1652,슬퍼요
1655,같았구요
1658,행복했습니다
1659,슬퍼서
1660,그렇고
1661,안타깝고
1662,속상한데
1663,아름답고
1667,아프고
1668,재미있는
1670,대단히
1671,화려한
1673,아름답게
1674,소중하다
1675,뛰어난
1677,좋았어
1678,대단했고
1680,슬프도록
1681,아름다웠습니다
1682,재밌어요
1683,멋진
1684,멋진
1685,이럴
1686,맛깔나게
1687,이렇게나
1688,억울할
1689,완벽하게
1690,멋진
1691,있었다는
1692,고맙네요
1693,무의미했습니다
1696,섬세한
1698,그러지
1699,아쉬워요
1703,좋겠습니다
1706,가득할
1708,입니다단
1710,좋아하는데
1711,아쉬워서
1712,속상할
1714,좋겠습니다
1715,아닌데
1716,예쁜
1720,아니기
1726,예쁘고
1727,멋있고
1729,슬프지만
1733,예쁘고
1734,멋있고
1741,힘들지만
1743,힘들고
1744,빈약하고
1747,괜찮아가지고
1750,아파서
1751,안타까
1752,애절함의
1753,이상하게
1756,망해가는
1757,굳건
1758,멋있고
1759,원하던
1762,허무함이
1763,재미있게
1764,당했습니다
1765,멋짐
1766,좋아여
1769,멋진
1770,많았고
1773,만족스럽네
1775,완벽하게
1777,섬세한
1779,행복하게
1781,빠르게
1785,안타깝게
1787,좋았어
1789,신선했고
1791,흥미로웠어요
1792,좋더라구요
1798,원하는
1799,희박하지만
1800,원하며
1803,재밌다
1808,급하게
1810,재밌습니다
1811,재밌습니다
1812,이상한
1816,새로운
1817,지루하고
1819,멋있고
1821,멋졌습니다
1824,재밌네요
1825,박한
1828,재밌습니다
1829,아쉽네요
1830,재밌는
1833,재밌어요
1834,대단합니다
1836,없는데도
1840,힘들
1844,완벽하게
1845,아쉽습니다
1846,멋진
1847,다르네
1851,속상하네요
1852,슬퍼도
1853,행복하게
1854,아팠어요
1855,대단했습니다
1856,신선했어요
1859,강한
1861,없으신
1863,심히
1865,나쁘지
1867,있을까요
1868,아름다운
1869,깊은
1871,멋졌습니다
1872,성한
1875,아쉬워요
1876,새로운
1877,좋아하는
1878,간결하지만
1879,세련된
1883,예뻤다
1884,깊은
1888,풍부해지는
1889,어중간한
1890,신선하고
1892,멋있었어요
1893,재밌는
1894,후회되네요
1897,깨끗하고
1900,아쉬운
1902,아쉬워요
1903,높았더라면
1904,좋았을
1906,짧은
1907,아쉽네요
1909,미쳤어요
1910,똑같은
1912,궁금해져
1914,없었네요
1917,멋있으셨습니다
1918,좋았구요
1920,애절한
1921,처절한
1922,아프고
1923,깊었어요
1924,신선하고
1925,재밌었어요
1928,싫었음
1929,나쁜
1930,같으니
1931,딱히
1934,촉촉히
1935,아픈
1939,부탁드립
1940,아련함이
1943,새롭네요
1944,좋겠네요
1945,귀엽고
1946,예쁘고
1948,어떨지
1949,궁금했는데
1950,엄청난
1953,아름다운
1954,슬펐습니다
1955,아쉽고
1956,멋지고
1957,아련하고
1958,쎄서
1959,설레였던
1961,무서워
1962,있자
1965,아름답습니다
1967,아름다운
1968,좋겠네요
1970,멋진
1975,아프고
1977,좋아하는
1978,아니어서
1979,그랬습니다만
1980,같았네요
1982,좋겠습니다
1984,행복하자
1985,있단
1987,예쁩니다
1988,있지도
1989,얇은
1991,예쁘고
1992,없기
1995,예쁜
1996,예뻐요
1998,넘치는
1999,없었다면
2000,있었을까
2002,좋구요
2004,신선한
2006,더해져서
2008,재미있었어요
2010,슬플
2011,뿐입니다
2012,아닙니까
2013,이렇게나
2014,좋은데
2015,재밌어요
2016,대단하고
2017,아쉽고
2019,나약하고
2022,버거울
2023,좋았구요
2024,멋있어요
2029,아름다운
2031,신선했고
2032,예뻤어요
2033,아름답게
2035,무능함
2037,불쌍했어요
2039,불쌍함
2040,깊어지는
2044,깊어진
2045,나쁜
2047,어렵지
2048,있죠
2051,멋짐
2052,좋음
2053,재밌습니다
2054,틀림없다
2055,당했습니다
2056,강렬하고
2057,처절한
2059,멋있었습니다
2060,안쓰러워
2066,재미있어요
2067,좋을
2071,좋고요
2073,흥미로웠습니다
2074,아쉽지
2077,많으면
2078,좋겠다는
2079,단순하고
2080,깔끔한
2082,안타까웠습니다
2085,있으십니다
2086,뻔한
2087,좋으나
2089,같아져
2090,안타깝고
2091,슬퍼
2092,안타까울
2093,아련하게
2094,불쌍해
2097,같아져
2098,안타깝고
2099,슬퍼
2100,안타까울
2103,바쁠
2104,아니었더라면
2105,있었을
2106,유사한
2107,멋지셨어
2108,슬픈
2109,특별한데
2110,아프면서
2111,좋겠는
2113,예쁘고
2114,단순한데
2115,대단하십니다
2122,없지요
2124,좋다
2125,길다
2126,아름답고
2128,멋지고
2130,귀여워지셨네
2133,젊은
2134,더해
2135,입니다도
2137,상실하게
2138,독특한
2139,절묘한
2141,탄탄해진
2143,길고
2144,있는가라는
2148,색다른
2151,인한
2153,그릇된
2155,박한
2156,박한
2157,소심한
2158,넘치는
2161,박한
2163,순수함을
2165,스러
2166,당당한
2168,당당하고
2173,현명한
2174,억척스런
2175,발랄한
2177,뛰어난
2178,어떨까
2180,비열하거나
2181,무겁지
2183,길고
2184,있는가라는
2186,충분히
2187,가능할
2189,미를
2192,더해
2195,강렬한
2196,색다른
2197,충실한
2198,서늘한
2200,대단하신
2205,좋고서
2207,예쁘다
2209,강하다
2210,놀라운
2211,좋지는
2213,예쁘고
2214,멋있습니다
2215,훌륭합니다
2219,편해졌어요
2222,많네요
2225,있더라
2227,넘치게
2229,좋았네요
2230,좋으니깐
2231,완벽한
2232,완벽했던
2233,안타깝고
2234,아프게
2236,색다른
2238,좋은데
2240,어색하지
2241,신선하고
2242,절묘하게
2249,좋으며
2250,좋았지만
2251,아쉽네요
2252,완벽한
2254,안쓰러웠습니다
2256,아쉽습니다
2258,엄청나네요
2262,아쉽
2266,있었네요
2267,강력하게
2268,힘들지만
2269,좋을
2272,안쓰럽
2273,그래요
2274,독특하고
2277,안타까울
2278,부족하다는
2282,없나요
2283,재밌어지고
2284,재밌었어요
2286,재미있어요
2287,재미있었어요
2288,아쉽네요
2289,멋집니
2290,아름답네요
3119,좋구요
3121,아팠네요
3123,재밌는
3124,예뻐요
3125,재밌어요
3126,완벽하고
3127,좋구요
3128,좋겠습니다
3129,새로운
3131,신선함
3133,좋고요
3134,아픈
3137,좋았네요
3138,예뻐서
3142,아름답고
3145,아쉬웠던
3147,지독한
3149,나쁜
3154,있어도
3155,행복하고
3156,좋아서도
3161,예뻐서
3162,슬퍼요
3163,있다구
3164,행복하게
3165,예쁜
3166,없었나
3167,슬픕니다
3168,행복했습니다
3169,지독한
3170,부질없
3173,스러워
3175,기대했는데
3177,예민하고
3178,유약한
3179,미다운
3182,궁금해져서
3184,없게
3185,당하고
3186,불쌍하고
3187,안쓰러운
3188,당하는지
3190,없었을
3194,짱짱했어요
3197,좋지만
3198,나쁜
3199,당합니다
3206,깊어진
3208,짧고
3209,싫은데요
3211,없다는
3213,그렇고
3214,만족스러웠습니다
3215,좋아하고
3217,아쉽
3218,적절하게
3219,신선함
3220,슬프고
3221,재미있습니다
3223,없다는
3224,아쉽습니다
3225,아름다
3227,슬픈
3232,똑같은
3233,행복하고
3234,강하길래
3237,멋진
3238,길고
3241,낭비하더니
3242,상실하여
3243,더해
3246,가득했는데
3247,뜨거운
3249,반갑게
3250,있었는
3251,없으셨을
3252,벅찬
3256,불행해질
3257,커다란
3258,인한
3260,성스러운
3261,미의
3263,원하는
3264,변해가며
3268,좋아한
3269,아니었습니다
3271,깊은
3272,공허함은
3273,섬세하고
3274,예민한
3276,있었으나
3277,당하며
3278,변해가는
3279,안타까웠습니다
3280,부질없
3281,비참한
3283,푸근하고
3284,편안한
3287,간절히
3291,부질없는
3292,상실한
3293,현명한
3294,심하게
3295,있든
3296,행복하게
3298,깊은
3300,아름다운
3301,커다란
3302,있는가와
3304,독특한
3305,깊은
3308,허무함이
3309,짙게
3311,아름다운
3312,신비로운
3313,충분하도
3314,아닙니다
3321,흥미로웠으며
3322,어떨지
3323,궁금하여
3325,조화로운
3326,없었음에도
3327,있었다는
3328,탄탄한
3330,조화로운
3331,아름다운
3333,불쌍하고
3334,안쓰러워
3335,특별한
3337,황홀한
3341,아름다
3342,시릴
3344,귀엽고
3345,사랑스럽고
3348,유약한
3349,재밌어요
3350,있으리
3352,없았어요
3354,깊어져
3355,멋있는
3358,흠잡을
3359,좋앗습니다
3362,좋겠네요
3363,신선해요
3364,불쌍하고
3367,불쌍하더군요
3368,깊은
3370,진부한
3371,아름다웠다
3374,많았던
3376,끊임없이
3378,멋진
3379,없다시피
3380,같다는
3381,아름답게
3382,장황하거나
3383,날카롭게
3384,색다른
3385,있을지도
3389,있자
3390,나약하여
3391,기대하지
3394,좋은데서
3395,아쉬워
3399,있으시고
3403,시원시원하게
3404,새로운
3406,신선한
3407,깊어서
3408,어렵고
3409,지루하다고
3411,연약해
3412,많았는데
3414,원해졌어
3417,조하가
3418,좋으네요
3419,불쌍해
3420,신선하고
3421,놀라웠습니다
3422,즐겁고
3423,유익한
3426,엄청난
3427,궁금했는데
3429,중요한
3430,없나
3431,예뻐요
3437,예쁘고
3438,같음
3440,좋다
