,Adjectives
1851,평이한
1853,재밌었어요
1854,즐겁고
1855,행복해지는
1856,재미있었어요
1859,비루한
1860,좋았는데
1861,재미있더군요
1862,괜찮았습니다
1863,그렇다면
1865,재밌었어요
1866,잔인한
1871,깔끔하게
1872,재미있게
1873,재미있었던
1874,궁금함
1875,재밌는
1876,미까지
1879,기쁩니다
1880,아쉽기만
1882,높았어요
1883,없다는
1884,아쉽지만
1885,재밌기도
1886,유치하고
1887,빠르게
1888,변한다
1889,빠른
1891,알차고
1893,좋았음
1894,재미있게
1895,아쉬울
1896,재미있네요
1897,아니여
1898,재밌다
1901,유쾌했고
1902,신선했어요
1903,재밌었어요
1905,무겁지
1906,가난하고
1908,재미있게
1909,아쉬워요
1910,즐거운
1912,즐거운
1913,즐거운
1917,다르지
1918,씁쓸함이
1919,좋았지만
1921,재미있어요
1922,유쾌하게
1924,멋지고
1925,유쾌하고
1928,재미있게
1929,새로운
1931,새로운
1932,재밌습니다
1933,완벽한
1935,아쉽네요
1938,좋아하는
1939,재밌고
1942,완벽한
1943,완벽하고
1944,즐거운
1945,아쉽네요
1947,재밌어서
1948,야할거
1950,즐거웠습니다
1952,아쉬운면이
1955,지루해
1957,멋졌어요
1958,신기했습니다
1959,재미있게잘
1960,안된다고
1963,없다는
1965,충분히
1968,충분히
1970,싫어서
1971,안되는
1973,있으
1974,안된다고
1977,이렇게라도
1978,재밌는
1979,아쉽고
1980,아쉽네요
1981,재미있습니다
1983,유쾌합니다
1984,재미있게
1986,아쉬워요
1987,재밌있었어요
1988,작아서
1989,화려해서
1990,좋더라고요
1991,아프긴
1993,작으
1995,없잖아
1996,있고요
1997,아쉬운
1998,멋있고
2000,많았는데
2003,다양한
2004,끊임없이
2005,신선한
2006,안되는
2007,재밌네요
2009,맛깔난
2014,궁금했었어요
2016,궁금했는데
2017,있는것만
2019,좋았던
2022,당당하고
2023,확고한
2024,있었요
2025,완벽한
2027,즐거운
2028,찰진
2031,좋았구요
2033,재밌습니다
2034,재미있네요
2035,즐겁게
2037,부족한
2039,재밌어요
2043,멋지고
2044,황홀하구
2047,귀엽고
2048,귀여워
2049,신나게
2050,행복해져서
2051,아쉽
2053,아파서
2057,아름다우시고
2058,이쁘셔서
2059,가볍게
2060,괜찮았다
2061,유쾌한
2062,많았고
2063,지루하지
2064,재밌었다
2065,훌륭해요
2066,재미있고
2067,유쾌한
2068,재밌고
2069,유쾌해요
2070,신기했어요
2071,유쾌한
2072,즐거운
2073,기뻤어요
2074,후회될
2075,재밌었어요
2076,힘들었습니다
2077,유쾌하면서
2078,재밌으니까
2079,즐겁게
2081,신나서
2085,재밌어요
2086,재밌어요
2089,잘생겨서
2090,재밌네요
2092,깔끔하게
2095,뛰어난
2096,유명하지만
2097,있었다거기에
2099,재미있었다
2100,저렴한
2101,아님에도
2103,계시다면
2104,역하느라
2105,힘들었을것
2107,재밌어요
2111,재밌어서
2112,색다르게
2113,아쉬워요
2115,다르네요
2116,좋아했어요
2119,적절한
2120,진지함의
2124,재밌어요
2125,좋으네요
2127,재밌었어요
2128,슬퍼요
2129,피곤해서
2132,즐거운
2134,능글맞은
2135,유쾌해지는
2136,신기한
2137,멋진
2138,힘들어요
2139,재밌었어요
2140,어둡지
2141,유쾌했어요
2142,강해서
2144,궁금하더라고요
2145,무겁지
2148,깊은
2149,좋을듯
2151,좋아하는
2154,재미있을
2156,재밌는
2157,아닌가요
2158,재미있는
2160,아쉬워요
2161,같은지
2164,재밌네
2167,즐겁게
2170,재미있게
2171,같더라고요
2172,중요한
2173,지루할
2175,재밌어요
