,Rating,Id,Date,views,like,Title,Text
5007,5,leehyun0***예매자,2022.01.13,조회 40,공감 0공감하기,이 공연을 나는 사랑하지 않을 수 없다,계절을 보낼 때마다 생각 날 것 같은 공연입니다사랑을 주는 일이 위로를 하는 일이 누군가를 살게 할 수 있겠구나 하는 생각으로 극장을 나섰습니다큰 극장에서 하더군요 많은 사람들이 극장을 찾아 꼭 한번쯤은 봤으면 좋겠다고 생각했습니다팬레터 최곱니다아
5008,5,hana***예매자,2022.01.13,조회 24,공감 0공감하기,역시 재밌어요,넘버가 짱
5009,5,puregy0***예매자,2022.01.13,조회 26,공감 0공감하기,팬레터,추천합니다
5010,5,puregy0***예매자,2022.01.13,조회 30,공감 0공감하기,오랜만에 팬레터,넘버가 너무 좋아서 계속 듣게 됩니다
5011,5,jyee***예매자,2022.01.13,조회 56,공감 0공감하기,뮤즈에게,첫 관람이였는데 시놉에선 볼 수 없었던충격적인 전개와 가슴 아린 결말이 정말 저의 취향 저격이였습니다또 다시 보고 싶네요
5012,5,mjkim0***예매자,2022.01.12,조회 65,공감 0공감하기,좋은 공연라이브 후기,배우분들 연기가 너무 인상적이었어요 서정적이고 시적인 가사의 넘버들도 좋았습니다  기회가 있다면 또 보고싶은 작품이에요
5013,5,jgy0***예매자,2022.01.12,조회 57,공감 0공감하기,몰입도 높은 공연이었습니다,배우님들 연기가 너무 좋아서 푹 몰입해서 볼 수 있었습니다
5014,5,jgy0***예매자,2022.01.12,조회 48,공감 0공감하기,너무 좋은 공연이었습니다,지난 시즌부터 합을 맞춰왔던 세분의 케미가 빛나는 공연이었습니다
5015,5,superkis2***예매자,2022.01.12,조회 72,공감 0공감하기,세훈에게라이브 후기,올해 본 극중에 제일 슬펐어요오열하다가 나옴아니 그냥 좋은극
5016,5,gpfksz***예매자,2022.01.12,조회 75,공감 0공감하기,난 너의 악몽,어둠 속 빛 가장 깊은 영혼 밤의 어둠 속에서 단둘이 나눈 대화 기억해
5017,5,goga***예매자,2022.01.12,조회 40,공감 0공감하기,잘 봤습니다,좋은 공연 추천합니다
