,Adjectives
1148,재미있게
1152,재미있게
1153,길게
1156,재밌었
1158,지루한
1159,깊어
1163,끊임없이
1164,옳은
1165,멋진
1166,많으셨고
1168,멋진
1169,드라마틱하다는
1170,대단하고
1171,엄청난
1175,완벽하다고
1177,충분한
1180,슬픈
1181,변한
1182,없다는
1186,아름다운
1187,짧아
1188,아쉽지만
1189,아쉬워요
1193,넘쳐
1195,원하는
1197,똑똑한
1198,간절히
1199,원했으나
1201,원했던
1204,좋다는
1205,부족한
1206,아쉽다못
1209,있다고
1210,있는데
1212,뿌듯하구
1214,좋지
1215,많으셨습니다
1216,아쉽네요
1219,멋지게
1220,벅찬
1223,벅차오르는
1226,아쉽네요
1227,아니야
1230,좋겠어
1232,따스한
1234,궁금하니까
1235,같았어요
1236,없었어요
1241,멀지
1242,있었으면
1243,좋겠습니다
1244,있길
1250,멀지
1251,있었으면
1252,좋겠습니다
1256,훌륭한
1257,완벽합니다
1258,곱니다
1259,재밌어요
1260,재밌네요
1261,재밌어요
1262,재밌어요
1264,아쉬워요
1266,좁은
1267,풍부하게
1268,조밀하게
1270,재밌어여
1271,지루하지
1272,재미있게
1278,괜찮으
1283,좋다
1284,좋아하는
1288,행복하게
1289,아쉽고
1290,아쉽다이만큼
1292,아쉽고
1293,아쉽다
1294,위대한
1296,뭉클하다
1297,짧았던
1298,좋겠다
1299,넘치기에
1301,같다고
1302,그렇고
1303,미쳤다
1305,놀랬다
1306,풍부하다
1307,넘치나
1308,슬펐다
1309,아프고
1310,그랬다
1312,아쉽
1313,슬프다
1315,강하게
1316,없다가
1317,인해서
1318,혼미해
1319,넘치는
1321,분명히
1325,같기도
1326,다양하게
1327,있는데
1328,강함과
1329,강함이
1330,강해서
1332,강함
1334,강하고
1335,강해서
1336,좋다
1337,좋아하는
1338,유일하게
1339,좋았는데
1340,있었나
1341,유일한
1342,없었고
1343,유일한
1345,없었고
1347,좋아하는
1348,있었고
1349,넘치지도
1351,슬프지만
1352,만족할
1353,행복하다
1354,좋았지만
1355,좋더라구요
1356,많았고
1358,강렬한
1362,슬픈
1365,여리네요
1366,좋구
1370,있으므로
1373,멋진
1374,멋진
1375,충분했다고
1376,힘든
1377,멋진
1378,고맙습니다
1379,다를
1380,없다는
1381,슬프지만
1384,재밌어요
1387,행복했어요
1391,가득한
1394,쉬운
1395,고통스러웠을
1398,안온했을까요
1399,성장하는
1400,소중하게
1401,충분한
1402,쓸쓸해
1404,많았는데
1406,멋진
1407,멋진
1408,건강하세요
1410,충분한
1412,재미있어요
1413,없길
1415,재밌어요
1417,좋겠어
1418,부드러운
1419,멋지다
1420,멋지다
1422,아쉽게
1426,소소히
1427,재밌고
1428,엄청나
1434,아니였어요
1435,재미있어요
1436,기대하지
1438,완벽한
1439,같아서
1441,좋아하는데
1443,아팠다
1445,깊은
1449,좋겠습니다
1451,계셨던
1454,아쉽네요
1455,아름다운
1457,익숙한
1458,멋진
1462,후회되고
1463,아쉽지만
1465,귀중한
1466,심히
1468,후회되고
1469,없다는
1470,속상하지만
1471,많았는데
1472,재밌나이
1473,아까워요
1475,있었던
1476,아름답게
1477,슬프고
1478,있었습니다
1480,재밌네요
1481,있었어요
1484,아니냐구요
1485,좋지
1486,있어야
1488,탄탄한
1489,완벽하다
1490,완벽해졌다
1491,빠른
1492,좋겠다
1493,완벽해요
1496,알차게
1497,같아서
1500,좋았어
1504,좋겠다
1505,담담하면서도
1506,강인함이
1508,우울했었는데
1509,멋있었고
1511,있었던
1512,다르게
1513,있었던
1516,멋있었습니다
1517,많으셨습니다
1518,잠잠해지면
1522,더해줘
1527,깊었습니다
1529,있었을지
1530,없지만
1531,궁금해서
1532,아쉬워요
1537,재밌어졌네요
1541,급하게
1542,만족하고
1543,반했습니다
1544,힘들었어요
1546,예뻐요
1548,좋겠네요
1549,축축해져
1551,인해
1552,아쉬워
1553,행복했어요
1554,재밌었어요
1555,재밌었네요
1556,완벽했던
1557,흔하지
1559,어려운
1560,위험하다는
1561,있으신
1562,없을
1563,같다는
1564,깊게
1566,간단하게
1567,작으신
1568,차가
1570,대단한
1571,기뻤습니다
1572,있냐며
1573,단순히
1574,좋겠다고
1575,있었습니다
1576,만족스럽고
1577,소중한
1581,높아서
1582,화려한
1584,탄탄해서
1585,잔잔한
1586,인해
1587,처절하지만
1588,위대한
1591,예쁘기까지
1592,입니
1593,안전하게
1594,돌돌할게요
1596,재밌습니다
1599,같아서
1601,재밌습니다
1602,재밌습니다
1603,재밌습니다
1605,여린
1613,여리게
1614,다정한
1615,좋을
1617,다정한
1619,서투른
1620,좋아하는
1621,애절한
1623,힘들지만
1627,상관없이
1628,다르지만
1629,만족하면서
1630,깔끔한
1631,미친
1642,비슷한
1644,깊게
1647,같음
1650,완벽한
