,Adjectives
1184,훌륭해
1185,좋음
1188,이런게
1189,낭랑한
1191,멋있었습니다
1192,훈훈함과
1194,없었다는
1197,훌륭한
1198,좋아하지
1199,뛰어나단
1201,평범하다는
1202,평범하단
1203,그랬지만
1208,맑고고운
1209,다양한
1210,경박함과
1211,완벽한
1212,완벽한
1213,재미있는
1216,아니건
1217,깊을
1223,있었다면
1224,좋았던거
1227,고귀한
1228,괜찮습니다
1230,다를지
1231,궁금해서
1232,낮다
1234,안됩니다
1235,좋았지만
1236,좋았을
1237,똑같은
1238,아쉬웠어요
1239,괜찮았구요
1240,재미있게
1241,멋진
1244,괴로워
1245,강해지는
1248,강인해져가는
1249,여린
1250,강한
1251,변해가는
1252,뚜렷하게
1256,기뻤다는
1257,아쉽지만
1258,기대하고
1263,화려한
1267,아쉬웠어요
1270,우아하면서도
1271,숨막히는
1272,적절하게
1273,완벽했다
1274,진정한
1276,따뜻한
1279,아쉽다는
1280,좋았던
1284,좋았던
1285,재밌었다
1286,나쁘지
1287,유쾌하게
1291,있자니
1297,없었는데
1298,완전히
1299,반해서
1301,분명히
1305,좋았구요
1306,훌륭했구요
1307,만족스럽네요
1308,멋진
1309,행복한
1310,좋았지만
1311,화려해서
1312,좋았구요
1313,멋졌어요
1314,있었네요
1316,여리
1317,여리한
1319,아쉬웠어요
1320,반해
1321,독한
1322,섬뜩하
1323,대단하시더군요
1324,다름
1326,궁금하네요
1327,멋있었어요
1329,약했던거
1331,아쉽
1332,깊었습니다
1335,좋았던거
1339,사랑스럽지만
1341,아쉽고
1344,훌륭했고
1346,재미있는
1348,아쉽네요
1356,있었구요
1357,멋지더군요
1358,좋아라
1359,멋진
1360,흠잡을데
1364,무서워서
1365,있겠음
1366,같았지만
1368,아쉬웠다
1369,느끼한
1370,재밌었고
1372,깜찍한
1373,변해가는
1374,뻔함도
1375,많으셨구요
1376,즐겁고
1378,귀엽다
1379,역은
1380,힘들고
1384,멋지고
1385,미친건데
1386,좋아해요
1387,소중한
1388,멋진
1389,고맙습니다
1390,지루하기도
1393,지루하기도
1396,지루하기도
1399,지루하기도
1402,좋다는
1403,아쉬운
1406,미미했던
1407,있으려나
1408,멋진
1409,있었을지도
1410,놀라웠다
1411,완벽했던
1413,좋았지만
1414,귀여워요
1415,없었으나
1416,화려해서
1417,적절한
1420,있었으나
1423,안타깝기
1427,자연스러
1428,원한다면
1429,좋다
1431,탄탄한
1432,실망하기도
1433,좋다는
1434,지루해
1436,끝내줍니다
1438,행복한
1439,재미있고
1441,흥미로운
1442,훌륭하고
1443,기대했던
1444,아쉽긴
1447,완벽한
1449,즐거운
1450,그렇듯이
1451,저릿저릿하게
1452,강합니다
1453,멋진
1455,멋진
1456,넘치는
1457,이쁘고
1458,사랑스러운
1460,멋지고
1463,같구요
1465,재미있는
1469,훌륭했다는
1472,불타는
1473,깊었습니다
1474,익숙한
1475,훈훈함을
1476,깊었던
1479,행복했습니다
1481,빠른
1482,완벽한
1486,있는듯
1488,좋았답니다
1489,탄탄한
1490,미를
1492,많지
1494,새로운
1495,어땠을까
1496,재미있고
1497,독특한
1498,완벽한
