,Nouns
2663,분위기
2665,무대
2666,앞쪽
2667,가까이
2669,표정
2670,기도
2671,무대
2673,해석
2677,스토리
2678,구성
2682,가사
2683,전달
2686,믹스
2687,마직막
2689,출연
2691,감동
2692,여운
2694,오늘아침
2696,입가
2697,미소
2700,준비
2701,기획
2705,혜택
2707,기회
2708,십사
2712,생각
2713,크게
2718,아쉬움
2723,감동
2724,음악
2725,스토리
2726,라인
2727,넘버
2728,별로
2729,마음
2731,생각
2733,볼거리
2735,관객
2737,무대
2738,이용
2740,프로그램
2742,무대
2743,감독
2745,신지
2747,곳곳
2748,깨알
2749,재미
2751,그다지
2756,러닝
2757,타임
2761,여주
2764,노래
2765,듣기
2767,다지
2771,과거
2774,감탄
2775,앙상블
2777,박수
2778,평소
2780,가족
2782,달전
2785,온몸
2786,소름
2787,쫘악
2792,기립박수
2793,절로
2794,최고
2796,예전
2804,연기
2806,최수형
2808,아씨
2810,연기
2814,노래
2815,목소리
2816,한음
2817,한음
2818,감동
2820,애국심
2824,자주
2826,문화생활
2827,다운
2828,문화생활
2834,성남
2835,아트
2836,센터
2843,큐브
2844,아트
2845,센터
2847,내용
2848,추후
2856,조명
2858,군무
2859,연기
2860,노래
2861,참으로
2864,이분
2870,몇몇
2871,출연
2873,우시
2880,고역
2881,시정선
2885,김준현
2898,혼신
2902,앙상블
2903,군무
2904,동작
2907,숨소리
2909,허투루
2916,장면
2918,대사
2920,노랫말
2923,오지
2927,순간
2929,마음
2930,자꾸만
2931,눈물
2936,보이
2937,보이
2938,진심
2940,김준현
2946,최고
2951,최고
2955,기간
2956,번의
2962,열정
2963,감동
2973,마음
2975,커튼
2976,콜때
2977,사진
2978,대시
2979,바람
2982,여운
2983,반감
2984,된거
2985,사진
2989,박수
2990,아쉬움
2991,개월
2995,번의
2997,최대한
2999,캐스팅
3000,김준현
3001,소냐
3003,성기윤
3005,김준현
3008,성기윤
3012,매력
3014,평가
3017,소냐
3021,노래실력
3022,연기력
3027,다도
3028,감성
3031,연기
3032,보컬
3034,감성
3036,단연
3038,사랑
3040,신인
3044,노래실력
3046,연기력
3052,캐스팅
3053,주저
3055,예정
3056,어쨋거
3057,저쨋거
3061,캐스팅
3068,큐브
3069,처음
3070,생각
3071,무대
3074,위치
3075,가까이
3077,표정
3081,김준현
3082,케미
3088,노래
3091,감동
3092,무대
3093,장치
3096,무대
3097,짱짱
3098,상속
3099,계획
3101,달리
3109,리기
3110,전날
3111,토요일
3113,관객
3116,한씬
3117,한씬
3118,최선
3122,퍼포먼스
3124,퀄리티
3125,음향
3128,감동
3134,수고
3136,스텝
3137,기획
3144,무대
3145,조명
3147,연기
3152,금방
3153,상대
3154,여운
3155,사랑
3158,예나
3162,젊은이
3163,계산
3165,젊은이
3167,대도
3170,사람
3175,연기자
3176,표정
3179,감동
3181,노래
3184,사랑
3185,우리나라
3186,낙랑공주
3187,호동왕자
3189,비극
3190,마음
3191,사랑
3194,감정
3197,사랑
3198,열정
3199,다시금
3204,선택
3206,서서
3207,고민
3210,강력
3211,추천
3212,무대
3213,연출
3214,전율
3215,연주가
3222,아씨
3224,캐스팅
3227,후회
3228,감동
3229,웃음
3230,커튼
3235,박수
3236,환호
3237,자리
3240,열정
3241,연기
3243,갈채
3245,긴장
3247,노래
3249,조명
3250,스토리
3251,최고
3253,최고
3256,퍼펙트
3262,연극
3264,스토리
3266,연기
3267,노래
3269,생각
3272,음악감독
3273,티비
3276,사람
3278,신가
3279,무대
3280,아래
3281,지휘
3282,연주
3283,사람
3284,인기
3286,메인
3287,캐스트
3289,댄스
3290,노래
3293,앙상블
3295,댄스
3296,박력
3297,만점
3298,몹시
3303,남동생
3309,고민
3315,동생
3319,기대
3320,시작
3322,압도
3323,노래
3325,동생
3326,감탄
3327,감탄
3329,감탄
3330,감탄
3331,간만
3341,일찍
3342,사람
3343,추천
3344,아쉬움
3346,왓습
3357,요새
3360,어제
3364,펑펑
3367,웃음
3368,감동
3372,눈물
3374,눈물
3375,방울
3377,타고
3379,김준현
3385,기대
3387,노래
3389,음향
3390,커서
3393,워낙
3395,의심
3398,무대
3399,연출
3401,이집트
3402,주의
3403,결혼식
3405,솔로
3407,연출
3411,연습
3416,기본
3417,무대
3420,매너
3424,매너
3425,공부
3426,영화관
3428,라이브
3431,순간
3434,집중
3436,환경
3437,토요일
3438,세시
3440,구역
3445,토론회
3447,얘기
3449,기분
3450,독백
3451,기침
3452,퍼레이드
3453,무대
3454,안내
3455,방송
3457,지하철
3461,관객
3462,불편
3463,행동
3466,방송
3467,어제
3474,김준현
3479,노래
3481,연기
3484,몰입
3488,강추
3489,차이
3492,정암
3493,정열
3494,파파
3495,최고
3500,볼거리
3503,의암
3505,최수형
3509,매력
3511,넘버
3517,두번째
3518,두번째
3520,이집트
3521,공주
3522,케릭
3524,애정
3525,최고
3526,캐스트
3527,만난
3533,환상
3535,엇습
3537,관계자
3540,영상
3541,상품
3543,저작권
3544,우회
3545,상품
3546,출시
3547,바람
3548,그간
3550,차례
3552,최근
3560,예전
3562,모포씬
3563,키스
3564,차이
3567,우시
3570,눈물
3573,김준현
3576,절대
3577,표정
3578,분위기
3580,장면
3581,장면
3582,비중
3584,화분
3586,마침내
3587,피어
3589,기분
3590,앙상블
3591,포함
3594,인류
3595,박수
3596,토요일
3597,세시
3602,다임
3605,주역
3610,연기
3612,아쉬움
3613,무대
3614,무척
3615,공주
3616,수영
3618,무대
3619,디자인
3621,인상
3623,열연
3624,에너지
3627,가끔
3629,오버액션
3630,몰입도
3634,님껄
3636,런가
3638,연기
3641,최지연
3642,김준현
3644,폭풍
3645,오열
3646,관객
3647,여기저기
3648,눈물
3651,이정열
3653,감동
3659,내용
3660,스토리
3662,연기
3663,음악
3667,무대
3669,결혼식
3670,장면
3671,웅장
3673,주지
3674,규모
3675,비주
3677,장면
3678,분명
3681,창작
3683,비교
3685,매력
3686,경제
3687,여유
3690,매력
3694,내년
3695,내후년
3697,평일
3698,퇴근
3701,졸지
3702,걱정
3703,노래
3704,김선아
3706,카리스마
3707,무대
3712,마음
3714,할인
3715,혜택
3721,준비
3726,최고
3729,캐스팅
3733,캐스팅
3734,대박
3737,진수
3738,생각
3739,머리
3741,남아
3742,기분
3743,그동안
3752,특색
3753,마련
3757,본인
3761,무대
3765,무대
3766,생각
3767,나일강
3768,황혼
3770,영상
3771,밤하늘
3772,별빛
3773,어렷
3774,적의
3775,밤하늘
3778,각장
3779,무대
3780,각장
3781,예술
3783,무대
3784,생각
3786,연기
3790,연기
3791,생각
3793,배역
3794,특징
3795,배역
3796,소냐
3797,최수형
3798,성기윤
3799,연기
3801,흠뻑
3803,진지
3804,긴장감
3805,연기
3808,소재
3810,전쟁
3811,사랑
3812,소재
3816,소재
3819,인정
3821,소화
3823,대표
3827,대부분
3829,긴장감
3832,마무리
3834,저서
3840,휴식시간
3843,부와
3844,긴장
3849,욕심
3850,내용
3851,이해
3853,각본
3854,연기
3856,몰입
3857,도움
3864,앵콜
3869,나이
3872,문화
3874,관련
3877,감사
3880,산업
3881,사회
3882,민주화
3883,사회
3884,문화
3886,음악
3887,배움
3889,나이
3891,아쉬움
3892,세대
3894,기회
3895,사회
3896,분위
3897,기대
3900,상태
3901,무덤
3906,무대
3907,장치
3908,조명
3909,앙상블
3910,군무
3911,조연
3913,신의
3914,사랑
3915,누비아
3916,나라
3917,노예
3918,백성
3920,마음
3921,마음
3922,장면
3926,정암
3929,최고
3930,무대
3931,감정
3932,연기
3933,취향
3934,무대
3938,무대
3939,자리
3941,감동
3942,내용
3943,무대
3944,감동
3945,강력
3946,추천
3947,소냐
3948,무대
3952,명성
3957,다라
3959,넘버
3960,무대
3968,볼뻔
3971,후회
3973,수욜
3974,마티니
3975,오후
3979,마티니
3981,관심
3982,관객
3984,관객
3985,수준
3986,감상
3989,김준현
3991,이정열
3993,캐스팅
3994,기대
3998,연기
3999,노래
4001,무대
4002,의상
4003,조명도
4004,디테일
4006,몰입
4012,시작
4016,후회
4020,이모
4025,문자
4027,김준현
4029,이정열
4031,캐스팅
4034,연기
4035,노래
4038,무대
4039,조명
4040,의상
4042,몰입
4047,울면
4048,연기
4054,한지
4056,이제야
4058,객석
4059,분위기
4060,실망
4064,자리
4066,자리
4068,시작
4069,자리
4071,기본
4072,예의
4075,감동
4077,목요일
4083,명불허전
4084,메인
4085,캐스팅
4087,노래
4089,장기
4093,상태
4095,보이
4099,음정
4101,무대
4102,의상
4103,생각
4108,의상
4109,셋트
4110,마음
4112,이해
4114,현대
4115,퓨전
4117,이집트
4118,왕실
4120,왕족
4121,의상
4124,오페라
4125,비교
4126,원작
4127,오페라
4128,워낙
4129,대작
4131,기대
4133,오페라
4134,유령
4135,위키드
4137,몰입
4138,엄지
4139,추천
4140,감동
4145,추천
4146,드릴
4149,할인
4150,가로
4151,판매
4152,가격
4153,대비
4155,생각
4158,이후
4159,최고
4160,캐스팅
4161,무대
4164,아버지
4165,역할
4167,평소
4170,김준현
4172,선택
4173,캐스팅
4179,비롯
4180,이정열
4181,박철
4184,앙상블
4188,조명
4189,음악
4190,군무
4192,스토리
4196,시점
4197,만난
4202,만날
4204,감명
4206,무덤
4212,열정
4213,무대
4215,하니
4218,한국캐슷
4220,날수
4222,그동안
4225,핑계
4227,우연
4228,기회
4229,자리
4231,처음
4234,비롯
4235,김준현
4236,이정열
4239,최고
4240,시더
4241,무대
4242,의상
4243,오케스트라
4244,앙상블
4246,음악
4252,주가
4256,큐브
4257,아트
4258,센터
4259,길이
4263,포기
4264,마음
4265,자리
4267,하니
4269,후회
4272,앙상블
4274,박수
4275,며칠
4278,모처럼
4279,퀄리티
4281,무대
4282,연출
4283,스토리
4287,음악
4288,무대
4290,의상
4291,사음
4292,근래
4296,무대
4297,의상
4298,최고
4300,눈물
4302,소냐
4303,최수형
4305,폭팔
4307,감동
4308,소냐
4309,가창력
4311,최수형
4314,가창력
4321,최수형
4323,주연
4325,무려
4327,세번
4329,영광
4331,라마
4332,데스
4333,목숨
4335,사랑
4337,노래
4338,군무
4342,금주
4347,하루
4348,결혼기념일
4350,엄마
4352,엄마
4353,그동안
4356,최고
4359,할인
4361,구매
4362,무대
4363,설치
4364,처음
4365,책정
4367,가격
4368,생각
4370,기억
4372,인사
4373,퍼포먼스
4376,본인
4380,인상
4381,그동안
4385,연기
4386,노래
4389,군무
4390,어쩜
4391,막바지
4392,건가
4395,소냐
4396,노래
4399,아무
4400,생각
4404,오케
4405,앙상블
4409,목소리
4412,목소리
4413,열정
4421,노래
4422,재미
4423,소냐
4424,노래
4425,소름
4429,내용
4430,급작
4431,전개
4432,재미
4433,노래
4434,의상
4435,무대
4436,효과
4439,무척
4441,감동
4442,전율
4444,성량
4445,무대
4446,장치
4447,감동
4450,명품
4451,보이스
4452,기대
4455,소냐
4458,주위
4459,사람
4462,긍정
4465,경험
4466,공감
4474,생각
4476,출연자
4478,연기
4479,무대
4480,볼때
4483,지지
4484,부모님
4485,생신
4486,선물
4489,재미
4490,감동
4492,뮤직
4495,생방송
4496,생방송
4497,뮤직
4500,독창
4505,기기
4506,뮤직
4509,실수
4510,조마조마
4511,걱정
4512,어쩜
4513,성량
4514,신지
4516,뮤직
4518,대표
4524,시작
4525,무대
4529,장군
4531,사랑
4534,사랑
4536,지지
4538,공주
4540,사랑
4541,일방
4542,방향
4544,통해
4547,열연
4549,호흡
4550,헤어
4554,무대
4558,자리
4562,어제
4563,날씨
4564,얄굳게
4565,비도
4568,예상
4569,신도림
4570,도착
4571,철판
4579,오케스트라
4583,귀가
4585,음향
4586,분명
4587,스피커
4588,통한
4590,목소리
4592,목소리
4595,세례
4596,열정
4599,처음
4602,생각
4609,매력
4611,기간
4612,불구
4615,상황
4619,생각
4621,관객
4622,사랑
4624,이유
4628,다도
4629,노래
4630,개월
4631,가량
4634,연기
4637,자리
4639,이정열
4642,노래
4644,큐브
4645,아트
4646,센터
4647,자리
4648,자리
4652,만하
4653,무조건
4657,장면
4658,기억
4659,강력
4660,추천
4664,안남
4666,실어
4670,최수형
4675,말로
4676,표현
4679,소름
4680,이끼
4684,아씨
4686,최고
4690,김준현
4694,대박
4697,수고
4703,남지
