,Nouns
1744,어서
1748,최고
1750,힐링
1751,넘버
1754,연기
1755,마지막
1756,입니
1761,전리
1763,마냥
1767,손수
1769,준비
1772,청춘
1774,재밋어
1778,힐링
1780,극장
1781,도시
1782,인생
1783,처음
1784,회전
1788,항상
1789,힐링
1791,최고
1793,인생
1794,하우스
1795,음악
1796,넘버
1798,연기
1804,연기
1805,노래
1807,이야기
1808,온전
1809,감정
1817,부모님
1819,모시
1820,부모님
1822,한참
1825,남지
1826,고민
1831,보시
1833,재미
1834,감동
1835,힐링
1837,입니
1842,오른
1843,연기력
1844,최고
1845,가창력
1846,피지
1850,울면
1851,나왓어
1852,전리
1858,이름
1864,이름
1866,창주
1868,농구
1870,감동
1872,노래
1873,감정
1876,동작
1881,상황
1883,표현
1885,별거
1886,내용
1888,수도
1890,무대
1891,발산
1892,에너지
1893,감동
1898,캐릭터
1899,동화
1901,입장
1902,공감
1905,추천
1906,생각
1907,수도
1909,전리
1911,매력
1912,청춘
1914,느낌
1915,낭낭
1916,넘버
1917,연기력
1919,최고
1921,여름
1926,맘껏
1928,입니
1929,곧막
1930,공이
1932,여름
1935,캐스팅
1937,느낌
1938,그대로
1940,다가
1941,갈수록
1942,회한
1943,회소
1945,여름
1948,캐스팅
1950,느낌
1951,그대로
1953,다가
1954,갈수록
1955,회한
1956,회소
1958,여름
1961,캐스팅
1963,느낌
1964,그대로
1966,다가
1967,갈수록
1968,회한
1969,회소
1971,분위기
1972,수현
1974,우의
1975,이야기
1976,행복
1977,가득
1978,청춘
1982,두리
1985,동해
1986,바다
1987,기분
1988,농구공
1989,튕기
1991,심장
1992,시작
1994,하우스
1995,음악
1997,멀리
1998,농구공
1999,소리
2000,신발
2001,소리
2002,사람
2003,시작
2004,동시
2005,함성
2006,전리
2011,여름
2012,전리
2015,이름
2016,진입
2017,장벽
2018,중계로
2020,다그
2024,코튼
2025,홀로
2030,나중
2031,후회
2036,생각
2037,출석
2038,체크
2039,마냥
2040,코튼
2042,방문
2044,내용
2045,오시
2051,증거
2052,지인
2053,섭외
2054,청춘
2055,힐링
2060,소개
2062,반응
2064,어쨌든
2065,전리
2068,함성
2070,뻘쭘
2072,리지
2073,사람
2074,함성
2075,소리
2078,아악
2079,주시
2082,시즌
2091,엄마
2092,미소
2093,장면
2095,상록
2096,상록
2100,우만
2101,사연
2103,울면
2105,캐릭터
2107,찰떡
2108,넘버
2109,소화
2111,언른
2114,열정
2118,열정
2121,여름
2122,전리
2124,전리
2126,여름
2127,승패
2129,수십
2133,오열
2134,여름
2135,웰댕
2136,내년
2139,사람
2141,작품
2145,처음
2148,매일
2149,웃음
2150,코드
2151,넘버
2152,인물
2155,마음
2156,감상
2157,실과
2158,상처
2159,일상
2160,용기
2161,주인공
2162,진심
2163,응원
2165,마음
2167,차서
2168,마흔
2169,수현
2170,이해
2171,여름
2174,체고
2175,체고
2176,전리
2179,캐스팅
2181,캐슷
2185,최고
2187,상록
2191,후회
2192,예매
2193,여지
2195,캐스팅
2196,디테일
2197,주인공
2198,왕따
2199,학생
2201,코치
2202,선생님
2203,주인공
2204,연기
2205,노래
2208,창주
2210,마흔
2211,상태
2212,웰댕
2216,강력
2217,추천
2218,상록
2221,친구
2225,캐릭터
2226,넘버
2227,스토리
2229,청춘
2230,성장
2231,서사
2233,아주
2234,취향
2235,저격
2236,거기
2237,대학로
2238,밴드
2239,라이브
2240,연주
2241,사운드
2242,밸런스
2244,라이브
2245,퍼포
2246,친구
2247,마지막
2249,전리
2252,사랑
2256,눈물
2259,다인
2261,전설
2262,리틀
2263,농구단
2269,훌쩍
2271,울면
2272,웃음
2273,캐스트
2280,전반
2281,연출
2284,취향
2285,농구
2287,노래
2290,엉덩이
2291,제목
2292,장벽
2294,전리
2296,제목
2297,상상
2301,웃기
2302,다해
2307,성불
2308,농구
2310,오열
2313,면서
2314,친구
2315,농구
2316,기억
2321,친구
2322,전리
2324,최고
2325,최고
2327,최고
2328,여름
2329,전리
2331,내년
2332,여름
2338,실컷
2339,실컷
2341,전리
2343,최고
2345,유쾌
2350,기분
2351,고민
2352,가면
2357,캐스트
2362,스타일
2363,연기
2365,연주자
2368,공이
2369,일주일
2371,남지
2372,이벤트
2374,자주
2376,감사
2381,폭우
2383,보람
2385,라면
2386,폭우
2387,야당
2392,페어
2393,김대현
2395,최고
2396,마냥
2400,눈물
2403,중간
2404,조연
2405,애드립
2406,분위기
2407,환기
2408,스토리
2409,전개
2410,힐링
2414,대사
2415,리틀
2416,농구단
2418,이면
2419,서울
2420,친구
2421,데리
2423,친구
2424,무대
2425,농구
2431,구나
2434,기분
2437,재미
2440,웃기
2441,리기
2442,전리
2445,여름
2456,종우
2457,수현
2459,상태
2461,배역
2462,캐스팅
2464,생각
2466,희망
2467,차고
2468,웃기
2469,농구공
2471,소리
2474,인생
2476,사진
2479,자꾸
2480,만리장성
2481,페어
2484,고봉
2487,중계로
2489,실제
2492,감동
2493,중계로
2496,처음
2497,웰컴
2498,대학로
2499,제목
2500,진입
2501,장벽
2504,공감
2505,힐링
2506,해변
2507,아이스크림
2509,눈물
2510,파티
2513,승리
2516,농구
2518,순간
2523,패스
2524,드리블
2525,골인
2528,우린
2529,전설
2530,리틀
2531,농구단
2532,커튼
2534,완벽
2535,전리
2538,제목
2539,실망
2542,천재
2544,농구
2546,아라라
2547,주창
2550,남녀
2551,노소
2553,추천
2554,이야기
2555,리틀
