,Adjectives
1155,멋진
1156,안타까울
1157,새로운
1159,아쉬웠어요
1160,가까워서
1161,필요없다는
1162,있더라구요
1163,훌륭하셔서
1166,적절히
1167,같다는
1168,그래요
1169,지루해서
1170,좋아하는
1171,재밌는
1172,만족합니다
1173,평범했고
1176,없게
1178,있단
1179,좋겠네요
1180,편한
1181,편하게
1184,적절한거
1186,충분히
1188,있었다면
1189,멀쩡하고
1190,부족한
1192,아닌듯
1193,이상하지
1196,아쉬운듯
1197,편하게
1200,약한
1201,아쉬울듯
1202,재밌다
1203,더했으면
1204,좋겠
1206,익숙한
1209,아쉽네요
1210,멋지시네요
1211,재미있습니다
1213,같다고
1215,같기도
1216,멋있었어요
1218,좋아하던
1221,재밌습니다
1224,어색한
1225,우아하고
1226,사나운
1227,불행한
1229,독해질
1231,불쌍함
1232,안타깝게
1233,재밌는
1234,재밌어요
1235,힘들었어요
1238,좋은데
1239,마라
1242,잘생겼어요
1246,좋길래
1247,스러웠거든요
1248,즐거워하셨어요
1249,적절했고
1251,재밌었습니다
1252,아쉬운
1256,불편하지
1258,좋을
1260,없거든요
1261,훌륭한
1263,좋다
1264,강한
1265,화려한
1266,좋다면
1267,강한
1269,흥미로웠다
1270,재미있게
1272,깊의
1273,신나는
1274,화려한
1276,시원했어요
1277,재밌었어요
1278,신나고
1281,재밌었어요
1283,멋져
1285,완벽했어요
1287,깊어져서
1291,같지
1292,미치네요
1294,멋지고
1295,멋진
1296,재밌었습니다
1297,재밌었습니다
1298,재밌었습니다
1299,재밌었습니다
1300,재밌었습니다
1301,재밌었습니다
1302,재밌었습니다
1303,재밌었습니다
1304,재밌었습니다
1305,재밌었습니다
1306,재밌었습니다
1307,재밌었습니다
1308,재밌었습니다
1309,재밌었습니다
1310,재밌었습니다
1311,재밌었습니다
1312,재밌었습니다
1313,재밌었습니다
1314,재밌었습니다
1315,재밌었습니다
1316,재밌었습니다
1317,재밌었습니다
1318,재밌었습니다
1319,재밌었습니다
1320,재밌었습니다
1321,재밌었습니다
1322,재밌었습니다
1323,재밌었습니다
1324,재밌었습니다
1325,재밌었습니다
1326,재밌었습니다
1327,재밌었습니다
1328,재밌었습니다
1329,재밌었습니다
1330,재밌었습니다
1331,재밌었습니다
1332,재밌었습니다
1333,재밌었습니다
1334,재밌었습니다
1335,재밌었습니다
1336,재밌었습니다
1337,재밌었습니다
1338,재밌었습니다
1339,재밌었습니다
1340,재밌었습니다
1341,재밌었습니다
1342,재밌었습니다
1343,재밌었습니다
1344,재밌었습니다
1345,재밌었습니다
1346,재밌었습니다
1347,재밌었습니다
1348,재밌었습니다
1349,재밌었습니다
1350,재밌었습니다
1351,재밌었습니다
1352,재밌었습니다
1353,재밌었습니다
1354,재밌었습니다
1355,재밌었습니다
1356,재밌었습니다
1357,재밌었습니다
1358,재밌었습니다
1359,재밌었습니다
1360,재밌었습니다
1361,재밌었습니다
1362,재밌었습니다
1363,재밌었습니다
1364,재밌었습니다
1365,재밌었습니다
1366,재밌었습니다
1367,재밌었습니다
1368,재밌었습니다
1369,재밌었습니다
1370,재밌었습니다
1371,재밌었습니다
1372,재밌었습니다
1373,재밌었습니다
1374,재밌었습니다
1375,재밌었습니다
1376,재밌었습니다
1377,재밌었습니다
1378,재밌었습니다
1379,재밌었습니다
1380,재밌었습니다
1381,재밌었습니다
1382,재밌었습니다
1383,재밌었습니다
1384,재밌었습니다
1385,재밌었습니다
1386,재밌었습니다
1387,재밌었습니다
1388,재밌었습니다
1389,재밌었습니다
1390,재밌었습니다
1391,재밌었습니다
1392,재밌었습니다
1393,재밌었습니다
1394,재밌었습니다
1395,재밌었습니다
1396,재밌었습니다
1397,재밌었습니다
1398,재밌었습니다
1399,재밌었습니다
1400,재밌었습니다
1401,재밌었습니다
1402,재밌었습니다
1403,재밌었습니다
1404,재밌었습니다
1405,재밌었습니다
1406,재밌었습니다
1407,재밌었습니다
1408,재밌었습니다
1409,재밌었습니다
1410,재밌었습니다
1411,재밌었습니다
1412,재밌었습니다
1413,재밌었습니다
1414,재밌었습니다
1415,재밌었습니다
1416,재밌었습니다
1417,재밌었습니다
1418,재밌었습니다
1419,재밌었습니다
1420,재밌었습니다
1421,재밌었습니다
1422,재밌었습니다
1423,재밌었습니다
1424,재밌었습니다
1425,재밌었습니다
1426,재밌었습니다
1427,재밌었습니다
1428,재밌었습니다
1429,재밌었습니다
1430,재밌었습니다
1431,재밌었습니다
1432,재밌었습니다
1433,재밌었습니다
1434,재밌었습니다
1435,재밌었습니다
1436,재밌었습니다
1437,재밌었습니다
1438,재밌었습니다
1439,재밌었습니다
1440,재밌었습니다
1441,재밌었습니다
1442,재밌었습니다
1443,재밌었습니다
1444,재밌었습니다
1445,재밌었습니다
1446,재밌었습니다
1447,재밌었습니다
1448,재밌었습니다
1449,재밌었습니다
1450,재밌었습니다
1451,재밌었습니다
1452,재밌었습니다
1453,재밌었습니다
1454,재밌었습니다
1455,재밌었습니다
1456,재밌었습니다
1457,재밌었습니다
1458,재밌었습니다
1459,재밌었습니다
1460,재밌었습니다
1461,재밌었습니다
1462,재밌었습니다
1463,재밌었습니다
1464,재밌었습니다
1465,재밌었습니다
1466,재밌었습니다
1467,재밌었습니다
1468,재밌었습니다
1469,재밌었습니다
1470,재밌었습니다
1471,재밌었습니다
1472,재밌었습니다
1473,재밌었습니다
1474,재밌었습니다
1475,재밌었습니다
1476,재밌었습니다
1477,재밌었습니다
1478,재밌었습니다
1479,재밌었습니다
1480,재밌었습니다
1481,재밌었습니다
1482,재밌었습니다
1483,재밌었습니다
1484,재밌었습니다
1485,재밌었습니다
1486,재밌었습니다
1487,재밌었습니다
1488,재밌었습니다
1489,재밌었습니다
1490,재밌었습니다
1491,재밌었습니다
1492,재밌었습니다
1493,재밌었습니다
1494,재밌었습니다
