,Adjectives
1817,끊임없이
1818,평범한
1819,많았습니다
1821,아름다운
1823,아름다운
1824,아쉽
1828,좋았구요
1834,슬프지만
1835,좋겠고
1836,놀라운
1838,조앗어요
1840,애틋하면서도
1841,소중한
1842,중요한
1843,있었습니다
1844,끊임없이
1846,훌륭한
1850,예쁘고
1852,위대한
1861,가난한
1862,같아서
1863,부유한
1864,원하는
1865,귀한
1866,멋있는
1867,힘든
1868,처절했던
1869,슬퍼요
1871,좋겠다
1872,가득해서
1873,안타까
1874,같다고
1875,불쌍해
1876,행복했길
1877,귀여우셨는데
1878,여렸다
1879,약한
1881,여렸다
1884,완벽해는
1886,예뻤고
1889,없지
1891,아쉬운
1892,좋았겟고
1893,아쉽고
1895,아쉬웠다
1899,있었습니다
1900,지루해질
1901,있었을
1902,탁월한
1903,있었습니다
1905,잔잔한
1907,힘들었지만
1908,아깝지
1910,아름다운
1912,고맙습니다
1914,아니네요
1916,멋지게
1917,재미있습니다
1918,좋음
1924,행복했어요
1925,따뜻한
1927,같았어요
1929,신기해서
1930,재미있게
1931,좋아하는
1937,있으면
1939,이쁘고
1940,재미있었습니다
1941,재밌습니다
1943,있었어요
1944,좋아했던
1948,깊은
1950,길은
1951,없어
1952,굉장히
1953,완전히
1954,행복하게
1956,행복했고
1957,좋아하는데
1959,아쉬운
1961,완벽해하고
1962,아파요
1963,행복했을지도
1964,어땠을지
1965,힘들지만
1966,후련하고
1967,행복했을
1969,좋을
1970,없네요
1971,잔잔하게
1972,지루한
1975,완벽한
1977,예쁩니다
1979,아님이
1981,좋았을
1982,아름다워서
1984,같은데
1985,있었어요
1986,있는데
1988,깊은
1991,있었던
1992,고통스럽지만
1993,이상하게
1994,후련해졌습니다
1995,깊어지는
1997,쓰렸고
1998,안타까웠어요
1999,아름답고
2000,차가
2001,아쉽습니다
2002,다양한
2003,좋았던
2004,완벽한
2005,잘생긴
2006,아파요
2008,좋아하는
2010,따뜻하고
2011,다정한
2015,있었다면
2016,없을
2017,그러니가지
2018,재밌었어요
2020,대단한
2023,만족합니다
2024,지루하고
2025,힘들어요
2027,미쳐가는
2029,좋았던
2033,좋았구요
2035,우울한
2037,좋더라구요
2038,기대한
2039,그렇듯
2044,진정한
2046,생생하게
2047,아님
2048,아름다웠습니다
2050,있다고
2051,아픈
2052,가난한
2053,더해졌는지도
2056,있으면
2057,황홀할
2059,아름다운
2060,아름다운
2062,아쉽네요
2063,있겠죠
2064,어렵다네요
2065,아쉬운
