,index,Rating,Id,Date,views,like,Title,Text
2627,2627,5,fka***예매자,2020.08.14,조회 84,"공감 1
공감하기",추천,진짜 재미있어요 피곤했는데 전혀 안졸고 봣어요
2628,2628,5,bihaa***예매자,2020.08.14,조회 91,"공감 1
공감하기","윌 파워~~~
라이브 후기",너무 재밌었어요 표 한 장만 잡아놨던고 넘 후회해여
2629,2629,5,yeanju***예매자,2020.08.14,조회 88,"공감 1
공감하기",꿀잼~~,진짜 너무 웃기구 재밌어용 서경수 노윤 최공 봄소리 포샤 이세상 귀여움이 아니다 흑흑 포샤가 짱먹어
2630,2630,5,greent***예매자,2020.08.14,조회 96,"공감 2
공감하기",즐겁고 유쾌한,덕후들을 위한 극이네요재밌게 봤습니다
2631,2631,5,Jeanf3***예매자,2020.08.13,조회 149,"공감 3
공감하기",서경수 배우님 ㅠㅠㅠㅠ,올해 들어서 코로나 바이러스로 인해서 공연을 보는 것이직장동료나 주변인들에게 피해가 되지 않을까하는 생각에망설이게 되었는데 도저히 이번 공연은 놓치고싶지 않아서예매하게 되었어요 그런데 진짜 못 봤으면 후회했을 것 같아요공연 자체는 약간 정신 없지만 정극이 아니니까요 뭐 여태까지 본 뮤지컬 대사나 음악이 등장할때마다 움찔하게 되고좋아하고 얼굴이 눈에 익은 앙상블 배우분들도 많이 보였어요어째서인지 대사나 넘버가 많은 주인공 바텀 형제보다도서경수 배우님이 연기하신 셰익스피어가 자꾸 맴도네요원래도 다른 공연 다른 역할로 자주 만나 팬이 되었었는데이번 작품 정말 잘 만나신것 같아욬 자기애 끝판왕극 속에서 앓으며 쓰러지는 광신도들의 심정을 알 것 같아요오늘 다시 배우님과 역할에 입덕해버린 것 같습니다 벌써 완벽하게 동기화되신 것 같은데 앞으로 얼마나더 좋은 연기가 나오게 될지 궁금해집니다
2632,2632,4,gmlgus1***예매자,2020.08.13,조회 109,"공감 1
공감하기","감초들이 정말 중요한 극!!!
라이브 후기",주인공 배우분들 정말 무대에서 내려가지를 않는데 재미와 인기는 죄다 감초 배우님들이 가져가는 극이에요 그만큼 원캐 배우들 역할 진짜 중요하고 정말정말 잘하십니다 그냥 쇼뮤지컬이라고 하기에는 해학이랑 언어유희가 많은데 그래서인지 화려한 맛은 좀 떨어졌습니다 충무 무대도 아담하고 앙상블 분들도 비교적 소규모여서 굉장히 끝의끝까지 야무지게 체력을 써야하는 느낌 평소에 개그에 빵빵 터지는 분이 아니라면 기대만큼 웃고 나오지 못할 수도 있습니다
2633,2633,5,dhdld0***예매자,2020.08.13,조회 59,"공감 2
공감하기",신나게 잘 봤어요,넘버가 너무 좋고 신나서 좋았습니다 배우들도 좋았어요
2634,2634,5,lovea***예매자,2020.08.13,조회 67,"공감 2
공감하기",신나는 뮤지컬의 탄생,뮤우지컬 계속 생각나는 뮤우지컬
2635,2635,4,tkawjdt***예매자,2020.08.13,조회 106,"공감 2
공감하기",좋았습니다,정말 좋은 공연이였습니다
2636,2636,5,jaann***예매자,2020.08.13,조회 106,"공감 3
공감하기",완전 신나는 뮤우지컬~,완전 신나는 뮤우지컬
2637,2637,5,staro***예매자,2020.08.13,조회 119,"공감 4
공감하기",너무 해피 해피..이건 해피 힐링 쎄뚜쎄뚜,내한공연을 놓쳐서 이건 국내공연은 처음에 예매해놓고 시작하자마자 보러갔어요내한을 안봐서 비교할 순 없지만재미있어요넘버도 다 유쾌하고 좋네요노스트라다무스 나올따 뮤지컬 넘버 좋고  패러디도 너무 재미있어요그리고 결정적인 윌나오면 그냥 웃겨요덥고 습하고 지치는 여름에 코로나로 우울한 지금 딱맞는 해피 힐링극
2638,2638,4,sophie0***예매자,2020.08.13,조회 147,"공감 2
공감하기",뮤알못이어도 재미있게 볼 수 있어요!,편하게 웃으면서 볼 수 있는 가족극 느낌의 뮤지컬입니당뮤알못이라면 중간에 다른 작품들이 언급될 때  싶을 수 있지만 극을 즐기는데에는 무리가 없어요
2639,2639,5,silly1f***예매자,2020.08.13,조회 91,"공감 3
공감하기",제이민 언니 사랑해요 ??,너무 재미있고 즐겁게 관람했습니다 제이민 언니 사랑해요 
2640,2640,4,laput***예매자,2020.08.13,조회 80,"공감 2
공감하기",좋았어요,재미있게 보고 왔습니다
2641,2641,5,min8***예매자,2020.08.13,조회 81,"공감 3
공감하기",습한짜증나는 일상의 탈출,습한고 덥다 섬씽로튼과 웃으며 탈출
2642,2642,5,no***예매자,2020.08.13,조회 84,"공감 3
공감하기",완전 웃겨요!!,평소 뮤지컬 좋아하시는 분이라면 강추합니다 많이 본 사람일수록 더 많이 웃을 수 있음
2643,2643,5,cindy***예매자,2020.08.13,조회 74,"공감 3
공감하기",썸씽로튼,알며 알수록 더 재밌는 작품전국 뮤덕들 빨리 보세요윌오빠 사링해
2644,2644,5,minji6***예매자,2020.08.13,조회 76,"공감 3
공감하기",즐거운 에너지의 공연,재밋습니다 패러디한 뮤지컬찾는 재미도 쏠쏠함또보러가려구요
2645,2645,5,maew***예매자,2020.08.13,조회 78,"공감 3
공감하기",제 웃음코드랑 찰떡이네요,저는 공연 전 휴대폰 전원 끄라는 안내부터 터져버렸네요썸씽로튼 그리고 오믈릿 흥하세요 
2646,2646,5,bluec***예매자,2020.08.13,조회 85,"공감 3
공감하기",웰컴 투 더 르우네상스,뮤우우우지컬
2647,2647,5,myj***예매자,2020.08.13,조회 84,"공감 4
공감하기",시간 날 때마다 가서 볼 거에요!!!,프리뷰 보고 너무 재밌어서 바로 다음 표 잡았고 계속 볼 거 같아요 셰익스피어랑 뮤지컬 좋아하는 사람은 더 재밌을 거 같고 잘 몰라도 재밌게 볼 뮤지컬입니당
2648,2648,4,zzx***예매자,2020.08.13,조회 82,"공감 3
공감하기","환장하게 웃기는 뮤후지컬~
라이브 후기",이런 기발함과 톡톡튀는 아이디어실력파 배우들과 착착 감기는 넘버뮤후지컬 보러 또 가야겠어요
2649,2649,5,yisun***예매자,2020.08.13,조회 62,"공감 3
공감하기",유쾌하고 기분좋은 뮤지컬,첫공인데도 배우들끼리케미도 아주 좋고 재미있어요긴 장마의 축축한 기분을 날려보내느 유쾌한 뮤지컬입니다
2650,2650,5,chwm***예매자,2020.08.13,조회 47,"공감 2
공감하기",재밌어요,배우들의 연기와 노래도 좋았고재밌고 유쾌한 뮤지컬입니다
2651,2651,5,kich0***예매자,2020.08.13,조회 53,"공감 2
공감하기","썸씽로튼
라이브 후기",넘버도 너무 좋고 믿고 보는 배우님들과 함께 오랜만에 즐거운 극 하나 보고 가요
2652,2652,5,ast***예매자,2020.08.12,조회 50,"공감 1
공감하기","우오ㅓ
라이브 후기",최고였습니다 또보고싶어요
2654,2654,5,imhs0***예매자,2020.08.12,조회 97,"공감 2
공감하기","극장에서 나온 후 두번째 표를 잡았다.
라이브 후기",아 강필석 배우님서경수배우님또 보러갈께요 진짜특히 서경수 배우님때문에 많이 웃고 갑니닼
2655,2655,5,hjd***예매자,2020.08.12,조회 63,"공감 2
공감하기",꿀잼 핵잼 존잼,내한때 못봐서 어떨까 궁금했는데너무 재밌렀어요패러디 된 모든 뮤지컬을 알았다면 더 재밌었을 것 같지만적당히 알아도 좋았습니다넘버들 전부 신나서 맘 속으로 들썩들썩
2656,2656,3,iagop***예매자,2020.08.12,조회 101,"공감 0
공감하기",작년 내한에서의 신나는 기억을 안고,올해의 초연을 기대하며 프리뷰 예매를 했는데그 때의 그 맛이 살아있질 않다아직까지도 기억에 남는 노스트라다무스의 뮤우지컬하는 목소리와섹시 촐싹한 셰익스피어의 넘버들이 정말 신났었는데1 언어의 차이는 분명하다2 배우들이 캐릭터를 잘 살린 것 같지만 내한의 이미지가 남아있어 아쉽게 느껴진다3 앙상블에서 뭔가 막 화려하고 강렬한 그런게 좀 부족하게 느껴진다 프리뷰라서4 패러디 뮤지컬에서 뭔가 나 이거 알아하면서 빵 터지는게 부족했다이 아쉬움을 뒤로하고 그래도 즐거운 관람이었고 재관람은 좀 더 생각중이다
2657,2657,5,qwert6***예매자,2020.08.12,조회 48,"공감 1
공감하기","최애 뮤우지컬!!
라이브 후기",보는내내 얼마나 웃었는지 몰라요너무 재밌는 뮤지컬입니다 또 보고싶어요
2658,2658,5,cindyyun0***예매자,2020.08.12,조회 32,"공감 1
공감하기",좋았어요,전체적으로 웃긴 분위기의 좋은 작품이었습니다
2659,2659,3,jjk***예매자,2020.08.12,조회 113,"공감 1
공감하기","배우들 너무 잘하고
라이브 후기",극은 내스타일 아님
2660,2660,5,coc***예매자,2020.08.12,조회 49,"공감 1
공감하기",너무나 즐거웠던 시간~,아이들과 정말 오랫만에 즐거운 시간 보내고 왔어요시간이 가는줄도 모르게 정말 재미있었어요
2661,2661,5,tomong0***예매자,2020.08.12,조회 57,"공감 1
공감하기","최고의 배우들, 최고의 감동",남동생과 같은 배우를 좋아하고 있어서 첫공연으로 봤습니다이 감동을 어떻게 표현해야할지 모르겠지만 정말 너무 벅찹니다좋은 공연 좋은 연기 너무 감사드려요
2662,2662,5,thebloom***예매자,2020.08.12,조회 100,"공감 1
공감하기",이시국에... 종합선물세트를 받은 기분,그냥 아무생각없이 공연내내 유쾌하고 즐겁게 즐길 수 있는 뮤지컬이어서 더 좋았어요넘버들도 좋고 음향도 빵빵하고 배우들의 노래실력도 좋아서 귀가 뻥 뚫리고 가슴이 뻥 뚫릴정도로시원시원해서 듣는 내내 좋았던 무슨 종합선물세트 받은 느낌이었음
2663,2663,5,cindyyun0***예매자,2020.08.12,조회 74,"공감 1
공감하기",전체적으로 웃긴 분위기의 뮤지컬,저는 이 뮤지컬 보러 간게 서은광 배우님이랑 곽동연 배우님때문이긴 하지만 정말 나오신 분들 모두 능력자이십니다 노래 연기 춤 다 잘 하세요 중간중간에 박장대소 몇 번 하는 작품이 있다면 이건 그냥 전체적으로 웃긴 분위기를 타고 가는 뮤지컬입니다 강추
2664,2664,5,a2ye***,2020.08.12,조회 52,"공감 1
공감하기",시각 청각 다 즐겁고 재밌었어요:),극 내용도 재밌고 무엇보다 배우님들 연기가 너무 좋아서 기회가 되면 또 관람하고싶어요
2665,2665,5,eunbi***예매자,2020.08.12,조회 41,"공감 1
공감하기",재밋습니다,재밋어요
2666,2666,5,oobo***예매자,2020.08.12,조회 47,"공감 1
공감하기",완전 재밌어요,존잼이네요
2667,2667,5,bluesom0***예매자,2020.08.12,조회 59,"공감 1
공감하기",즐겁고 유쾌한 뮤지컬이 보고싶다면 <썸씽로튼>,요즘같이 힘들고 지친 일상에서잠시라도 즐겁고 유쾌하고 싶으신 분들께 추천하고 싶은 뮤지컬입니다유쾌하고 밝은 분위기뿐만 아니라뮤지컬 넘버도 좋고 내용도 참신하고 등장하는 배우들의 연기 실력도 최고인 작품이에요친구와 가족과 함께 즐기기 좋은 작품입니다  추천할게요
2668,2668,3,lys***예매자,2020.08.12,조회 188,"공감 1
공감하기",박건형이 살림,라인업때문에 기대했는데 생각보다 스토리가 루즈함박건형 연기가 살린듯그냥 생각없이 볼 뮤지컬
2669,2669,5,annie2***예매자,2020.08.12,조회 88,"공감 2
공감하기",진짜 너무너무 재미있었다,썸씽로튼이 공연을 올린다고 1차 팃팅을 할때부터 두근거리는 마음으로 팃팅을 하고 내한왔던 영상들을 보면서 매우매우 기대하고있었다공연을 보러갔고 역시 기대를 저버리지 않고 유쾌한 내용들과 웃음이 끊이지 않는 흥미롭고 재미난 내용들의 연속이였다모든 캐릭터들이 하나같이 다 매력적이고 개성있으며 너무나도 사랑스러웠다극 곳곳에 사용된 페러디 요소들도 너무너무 좋았다 살짝 아쉬운 점이있다면 그런 패러디들을 내가 다 챙겨서 볼 수 가 없었다는 것이다  그런 내용들이 플북에 잘 설명되어있으면 좋았겠지만 아쉽게도 프리뷰 기간에 본 공연이라 엠디를 팔지 안았다 그래서 번역가님 블로그에서 더 많은 정보들을 찾아볼 수 있어서 좋았다
2670,2670,5,004***예매자,2020.08.12,조회 78,"공감 2
공감하기",즐거웠어요~,휴가맞아 동생들과 공연관람했어요 프리뷰 공연인데도 배우분들 합이 잘 맞는 것 같고 다들 넘 잘하셔서 즐겁게 관람했습니다
2671,2671,5,non***예매자,2020.08.12,조회 147,"공감 2
공감하기",작년 오리지널 내한을 보고 기대가 컸는데,라센버전 진짜 너무너무 재밌네요어쩜 그렇게 번역을 찰떡같이 해온건지 너무 재밌어요  국내 버전도 나오면 좋겠습니다 
2672,2672,5,dir***예매자,2020.08.12,조회 61,"공감 2
공감하기",유쾌하고 행복한 공연,보는 내내 유쾌하고 즐겁고 행복한 공연
2673,2673,5,goodlove1***예매자,2020.08.12,조회 59,"공감 3
공감하기",오랫만에 정말 유쾌한 뮤지컬,뮤지컬 너무 좋아요 저도 환장하는 한 명인데 극이 너무 유쾌하고 즐거워요배우분들 캐미도 너무좋고 뮤지컬을 알 수록 들리는 넘버도 많아요
2674,2674,5,jin04***예매자,2020.08.12,조회 68,"공감 3
공감하기",유쾌한 뮤지컬 시간 순삭~,1부는 웃다가 지나가고 2부의 뭐지 하다가 순삭하는 뮤지컬이지훈 배우님 물맛난 고기처럼 배역 그자체임규형 배우가 궁금했는데 역시나 잘하시네요서경수 배우님 진짜 미친것 같아요 정말 최고에요꼭 봐야해요이봄소리 배우님 마리퀴리에서 역할과 다른 완전 사랑스런 연기로행복하게 해 주시고 리사 배우님 너무 씩씩하고 듬직하네요 행복하게 웃고 싶다면 꼭 강추합니다
2675,2675,5,gud1***예매자,2020.08.12,조회 44,"공감 2
공감하기",굳,굳굳굳
2677,2677,5,songsai***예매자,2020.08.12,조회 51,"공감 3
공감하기",너무재밌어요,시간이 너무 잘 가요 추천합니다
2678,2678,5,colb***예매자,2020.08.12,조회 71,"공감 3
공감하기",봄포샤,봄포샤 너무 사랑스러워요
2679,2679,5,colb***예매자,2020.08.12,조회 60,"공감 3
공감하기",넘버들 최고!,넘버들이 들으면 들을 수록 신나거 좋네요
2680,2680,5,T_r***예매자,2020.08.12,조회 79,"공감 3
공감하기","아직 안보신분들 꼭 보셔야 합니다.
라이브 후기",정말 공연이 끝나고 집에 와서도 계속 생각나요뮤_지컬 뮤_지컬  노래도 계속 무한반복으로 머릿속에 남습니다오늘 최고의 연기를 하신 모든 출연자님들 고생 많으셨습니다원래 1번만 보려고 했는데 다시한번 재관람 하려고 마음 먹었어요 
2681,2681,5,rud***예매자,2020.08.12,조회 80,"공감 4
공감하기",뮤지컬 좋아하는 분들 강추,다만 레퍼런스로 나온 뮤지컬들을 알고 본다면 더욱 깨알 재미가 가득해요 서은광님 아이돌인지 모를 정도로 노래 연기 모두 좋았어요
2682,2682,5,pym5***예매자,2020.08.12,조회 63,"공감 2
공감하기",썸씽로튼,지인분이 재밌게 봤다고 전해왔습니다 
2683,2683,5,daa***예매자,2020.08.11,조회 85,"공감 3
공감하기",너무 재밌어요~,내용은 알고 갔지만 이렇게 재밌는 줄 몰랐어요 시간가는 줄 몰랐습니다
2684,2684,5,anja2***예매자,2020.08.11,조회 81,"공감 3
공감하기",재밌어요,내한도 봤었는데 울배우님들 더더 잘하시네요 소리 안내고 웃느라 힘들었어요
2685,2685,5,julove1***예매자,2020.08.11,조회 108,"공감 3
공감하기",공연 너무 재밌었어요!,친구랑 보러 갔는데 명불허전 서은광님 쩌렁쩌렁한 목소리로 열창해주셔서 너무 좋았어요 맑고 고운 목소리가 이렇게 힘있게 들리다니 정말 대단하다고 생각합니다 강추합니다
2686,2686,5,angel***예매자,2020.08.11,조회 85,"공감 3
공감하기",신나고 재밌는,뮤지컬이나 연극에 관심이 있는 팬이라면 꼭 봐야하는 작품
2687,2687,5,julove1***예매자,2020.08.11,조회 152,"공감 4
공감하기",8월 8일 서은광 배우 첫 공연 관람하고 왔습니다.,주연 닉 바텀 역을 맡으신 서은광 배우님의 공연을 보러 갔습니다 2년 전 위대한 쇼맨을 마지막으로 오랜만에 보는 배우님 작품이었는데 실력이 더 대단해지셔서 놀랐고 공연 자체도 정말 재밌었습니다 유쾌하고 발랄한 희곡이라 마음이 편안하고 즐겁습니다 또 보러 갈 계획입니다
2688,2688,4,seoh***예매자,2020.08.11,조회 74,"공감 1
공감하기",재밌어요,하지만 호불호 갈리고 작춤을 많이 알수록 재밌습니다 메타포 극
2689,2689,5,showth***,2020.08.11,조회 379,"공감 6
공감하기",8월 9일 14시 공연. 적당히 긴 후기,과거 썸씽로튼을 내한공연만 봐왔던 저는 한국인이 이걸 공연하면 재밌을텐데 이 생각을 하고 언제 열리나 기다렸었습니다그러다가 알게된 썸씽로튼예전에 킹키부츠에서 찰리역을 맡았던 이지훈 배우의 믿고 보는 실력많은 드라마에서 봐왔던 김법래 배우 통이 있으셔서 노래도 왠지 모르게 잘하실것 같은 그런 느낌그리고 유튜브에서 제이민님 노래를 많이 들었던 저에게 있어서 이 세조합을 볼 수 있는 가장 빠른 날짜는 8월 9일이었습니다그렇게 보게 된 뮤지컬 썸씽로튼은 굉장히 매력있었습니다해외의 그 웃음코드를 번역해서 대사로 만들때 한국인이라면 누구나 즐기고 재밌어하고 웃을 수 있는 그러한 표현들이 너무나 신선하면서도 재밌었고 노래도 굉장히 좋았습니다이지훈 배우님도 제이민 배우님도 노래 연기 굉장히 좋았는데요특히 드라마로만 봐왔던 김법래 배우님이 맡은 배역 노스트라다무스의 뮤지컬은 내한공연을 보고 느꼈던 것 그 이상으로 감정을 움직이는 큰 울림이 있었습니다감초같은 역할을 굉장히 재밌게 해줘서 보는 내내 즐거웠습니다뮤지컬이 끝나고 집에 가면서 여운이 남아 혹시 홍보 영상같은게 있지 않을까하고 유튜브를 검색해보니 이 영상이 있더군요124이지훈 배우분의 닉바텀이 없어서 굉장히 아쉬웠지만 다른 배우분들이 조합하여 부르는 노래를 들을 수 있었습니다강필석 배우와 리사 배우의 느낌도 굉장히 재밌을거 같아보였습니다내일까지 예매 할인이 있다던데 한번 더 보러갈 예정입니다
2690,2690,3,subin9906***예매자,2020.08.11,조회 139,"공감 1
공감하기",재미있었어요,즐거운 시간이였습니다
2691,2691,3,Euns***예매자,2020.08.11,조회 215,"공감 1
공감하기",호불호,호불호가 갈릴것 같지만 전체적으로 비급 개그코드 즐거웠어요  가볍게 보기 좋은 작품 프리뷰기간에 프로그램북을 안파시는건 너무나 아쉬웠네요
2692,2692,5,aluca***예매자,2020.08.11,조회 87,"공감 4
공감하기",재미있고 신나요,아무도 안죽고 오믈렛이랑 흑사병으로도 발랄한 뮤지컬이 나오는 놀라움을 체험해보세요
2693,2693,5,dkfbdps***예매자,2020.08.11,조회 72,"공감 4
공감하기",재밌는 뮤지컬,넘버도 신나고 내용도 재밌는 쇼뮤지컬코로나 시대만 아니라면 소리를 마음껏 지르고 싶었다
2694,2694,5,divel***예매자,2020.08.11,조회 82,"공감 4
공감하기",시원시원하고 재밌습니다,뮤지컬에 대한 이야기를 다루니만큼 뮤지컬이란 이런거다 작정하고 보여주는듯한 극이었어요중간중간 들리는 익숙한 멜로디를 찾아보는 재미도 있고주연 배우분들은 물론 앙상블 분들까지 누구 하나 빠짐 없이 다들 넘 잘하시고 에너지 넘쳐서 보는 내내 너무나 흥겹고 즐거웠습니다처음엔 가격이 좀 센 편이라 반신반의 하는 맘에 프리뷰할인석만 겨우 잡았는데 보고 나니 저만 볼 수 없어서 엄마도 모시고 보려고 2회차 예매합니다
2695,2695,5,iovle***예매자,2020.08.11,조회 65,"공감 3
공감하기",좋았습니다,잘봤브니다
2696,2696,3,kp1***예매자,2020.08.11,조회 127,"공감 0
공감하기",볼만해요,기대만큼은아니었지만 볼만했어요
2697,2697,5,kimhj9***예매자,2020.08.11,조회 70,"공감 2
공감하기",부담없이 보기에 좋아요!,배우분들의 엄청난 노력 가끔 익숙한 멜로디와 가사 유쾌한 대사까지 정말 재밌었습니다
2698,2698,5,ast***예매자,2020.08.11,조회 81,"공감 2
공감하기",완전,재밌엇어요 
2700,2700,5,tlstjd0***예매자,2020.08.11,조회 76,"공감 3
공감하기",정말 최고예요!,벌써 두번째 보는데도 보는 내내 즐겁고 신나고 행복했어요무대 위에서 반짝반짝 빛나는 멋진 배우님들 음악 탭댄스 연기 거기에 비 온다고 해주신 약간의 애드리브까지정말 유쾌한 160분이었습니다앞으로도 무대 위를 빛내주세요좋은 공연 감사해요 또 보러 갈게요>_
2701,2701,5,lemona***예매자,2020.08.11,조회 57,"공감 4
공감하기",잘봤어요!,서경수배우님 셰익스피어 너무나 찰떡 매력터져요
2702,2702,5,seh1***예매자,2020.08.11,조회 57,"공감 4
공감하기",재밌었습니다,너무 재밌었습니다 연기도 노래도 좋았습니다
2703,2703,5,teail***예매자,2020.08.11,조회 55,"공감 4
공감하기",유쾌하고 재밌어요 ㅋㅋㅋ,특히 서경수배우 윌파워는 꼭 보세요 
2704,2704,5,dkd8***예매자,2020.08.11,조회 111,"공감 3
공감하기",역대급 꿀잼 뮤지컬,지금까지 제가 본 뮤지컬 중에 가장 재밌었어요스토리와 넘치는 흥 배우님들의 훌륭한 연기까지뭐 하나 아쉬운게 없는 뮤지컬 이었습니다아래는 제가 블로그에 쓴 관람후기를 발췌해왔는데요자세한 내용은 222055550206 참고 부탁드립니다제가 이번 공연에서 만족스러웠던 점 첫 번째는 바로 배우님들 일단 저는 주인공 역할을 맡으신 강필석 배우님을 이 공연을 통해 처음 뵀어요 찾아보니 엄청 경력이 많으신 분이라고 하시더라고요 그런데 직접 무대에서 보고 깜짝 놀랐답니다 전혀 그 나이로 안 느껴지시는 동안에 생각보다 엄청 마르고 작은 체구이셔서 놀랐어요 그리고 자연스러운 연기가 역시 연륜은 무시못한다 싶었습니다&8203;&8203;&8203;그리고 닉 바텀의 동생인 나이젤 바텀역의 여원 배우님 저는 솔직히 펜타곤 1도 모르지만 엄청 연기를 잘하셔서 놀랐습니다 그리고 되려 이번 극은 노래와 춤이 많다보니까 아이돌 분들이 빛을 발하겠다 싶었어요 춤선이 너무 자연스럽게 나오시고 연기도 잘해주셔서 정말 만족스러웠던 역할 중 하나였습니다 그리고 나이젤 바텀역의 상대역인 포샤님 너무 귀여웠어요 비아역의 제이민 배우님 포사역의 최수진 배우님 두 여자 배우님들 모두 발성이 진짜 좋으셔서 기억에 많이 남습니다 또 샤일록역의 김태한 배우님도 많이 기억나요 특유의 말투 때문에 등장하실 때마다 양세찬 닮았다는 생각이 계속 들었어요&8203;&8203;&8203;그리고 제가 이 공연을 택한 이유였던 마이클리 배우님 하아 정말 명불허전이었습니다 물론 노래실력은 말할 것도 없고 대사할 때 그 특유의 발음 때문에 정확한 한국어 발음은 아니었지만 그게 이번에 맡으신 약간 능청스러운 사기꾼이었던 노스트라다무스역에 더 찰떡이었습니다 그리고 정말 인상깊었던 것은 관객과의 소통을 제일 잘 해주시는 배우분이라는 게 느껴졌어요 다른 배우분들은 연기와 노래를 통해 저희에게 열심히 작품을 보여주시는 것에 집중하신다면 마이클리 배우님은 관객이랑 최대한 눈을 맞춰 주시려는게 자주 느껴졌어요 그것도 여러 방향으로 골고루 눈을 맞추어 주시는데 너무 감동적이고 이게 바로 관록이구나 싶었습니다 앞으로 마이클리 배우님 공연은 최대한 다 가리라 결심했습니다 만족도 최상이에요&8203;&8203;&8203;두 번째로 이 공연에서 마음에 들었던 점은 바로 넘치는 흥 뮤지컬 썸씽로튼은 2015년 브로드웨이 공연을 시작으로 작년에 첫 내한 공연을 거쳐 이번엔 한국에서 초연까지 하게 되었습니다 유머스러운 요소가 정말 많았던 스토리와 중간중간 나오는 노래가 너무 신났어요 특히 셰익스피어 등장할 때마다 나오던 셰익스피어 그 부분 완전 내 스탈 셰익스피어가 약간 병맛캐로 나오던데 춤마저 자아도취 스타일이라 박건형 배우님이 그렇게 섹시한 줄 몰랐네요 중간에 소리질러 하실 때 진짜 앞에 있는 앙상블 배우님들처럼 일어나서 환호할 뻔 아니 다른 관객분들은 그 흥을 어떻게 참으셨지 저만 내적흥에 미쳐 고개와 손가락으로 까딱까딱 박자탄건가 궁금하네요 휴 콘서트처럼 서서 춤출 수 있게 해줬으면 좋겠다&8203;&8203;&8203;마지막으로 뮤지컬 썸씽로튼은 알찬 스토리로 저를 사로잡았습니다 중간중간 나오던 유명한 뮤지컬 패러디 부분을 알아채는 것도 극의 재미 중 하나였는데 아쉽게도 제가 뮤지컬에 입문한지 얼마 안되어서 다 알아듣지는 못했어요 그래도 마이클리 배우님이 지저스 크라이스트 슈퍼스타 패러디 하셨을 때랑 청교도 교주 제라마이어가     외치고 나갔을 때 진짜 웃겼어요 미래에 성공할 공연 점칠 때 나온 초록마녀와 지킬앤하이드 레미제라블 등 스치듯 지나간 명작 뮤지컬들의 메들리가 잊혀지지 않습니다
2705,2705,5,jinha***예매자,2020.08.11,조회 44,"공감 3
공감하기",good!!!!!!!!!,
2706,2706,5,asoda***예매자,2020.08.11,조회 50,"공감 4
공감하기",재미있었어요,너무좋아요 넘버듀 좋고 진짜 웃겨요
2707,2707,5,tnsu***예매자,2020.08.11,조회 74,"공감 4
공감하기",온가족 뮤지컬로 강력 추천합니다^^,- 프리뷰라서 관람하지 않으려고 했는데 안봤으면 후회할 뻔 했습니다- 넘버+배우연기+무대연출 모두 다 너무 신났어요 음악도 익숙한모르셔도 관람하는데 전혀 상관없습니다넘버들을 너무 재치있게 연출했고요- 스토리도 위트있어서 온가족 뮤지컬로 강력 추천해요-코로나19 관련 방역도 철저하게 해서 마스크착용+세정제만 잘 사용하면 안심하고 관람하실 수 있어요
2708,2708,5,anfla1***예매자,2020.08.11,조회 72,"공감 4
공감하기",곽동연 뮤지컬길 걸어!!!!,세상에 알굴만 잘생긴줄 알았는데 연기도 잘해 노래도 잘해 못하는게 모야
2709,2709,5,scissorst***예매자,2020.08.11,조회 68,"공감 5
공감하기",배우분들 다 잘하시고 너무 재미있어요!,다들 힘든 시기인데 스트레스 날아갈 수 있도록 꼭 보시길 바라요 
2710,2710,5,hse09***예매자,2020.08.11,조회 50,"공감 4
공감하기",재밌어요,넘버가 너무 신나고 갓상블이에요
2711,2711,5,wndl***예매자,2020.08.10,조회 53,"공감 4
공감하기",재밌습니다.,중간중간 유명한 뮤지컬들이 나와서 이런 부분에 대해 잘 안다면 재밌을 것 같다
2712,2712,5,jiyeon6***예매자,2020.08.10,조회 77,"공감 5
공감하기",배우분들 너무너무 잘하고 재밌어요!,배우분들 대부분이 첫 공연이셨을 텐데 눈에 띄는 실수 없이 완벽한 공연 보여주셨어요 스토리도 너무 재밌고 탄탄해서 후회하지 않으실 거예요
2713,2713,4,lms4***예매자,2020.08.10,조회 78,"공감 3
공감하기",좋았어요.,또 보려구요
2714,2714,5,tjfxkdrn***예매자,2020.08.10,조회 87,"공감 3
공감하기",라이브로 보니 너무 좋네요,엄마가 보고싶어하셔서 함께 다녀왔는데 너무 좋았습니다여러차례 미루져서 걱정했는데 안전하게 공연이 이루어져서 다행입니다엄마가 좋아하는 모습을 보니 더 기뻤어요모녀가 함께 즐길수 있는 공연을 만들어주셔서 감사해요
2715,2715,5,rlagkwjd1***예매자,2020.08.10,조회 82,"공감 3
공감하기",가볍게 보기 딱 좋네요^^,일하는 동안 계속 넘버가 생각나서 흥얼거렸네요어느 한곡이 아니라 여러곡이 생각났어요즐겁게 두시간반 즐기고 왔어요다음 공연이 기대됩니다배우들의 애드립이 유쾌했어요
2716,2716,5,zz***예매자,2020.08.10,조회 93,"공감 4
공감하기",번역 너무 좋아요,번역 예술입니다패러디는 아는만큼 들려요저도 몇개는 모르겠어서 슬펐어요서경수 배우님 기가막혔습니다어쩜 그렇게 역할이 찰떡이신지그런역 정말 잘 어울리시네요 
